text,label
wai ku da kun rasa labari kawaii sai ku kawo ma mutane mahawa to yaushe gwamnatin tace hakanan,negative
muna ansar wuta a gun su buhari,negative
in allah yayarda sai malam yaga karshen buhari da masu goya masa baya,negative
allah yayi wadare da shugabanni,negative
bahaushe yache tsuntsun daya ja ruwa shi ruwa kan doka in banda asara irin taku a matsayinku na yayan musulmai hausawa ache wai mace baliga tazo gaban wani da namiji tayi tsirara innalillahi wai a haka kuke claiming wai tarbiya kuke bayarwa ga irin tanan munga irin tarbiyar,negative
tare da shugaban kasarsu baa na katsina kam na can ya bararraje sawaye kamar wata mai ciki yana jiran tsammani daga buratai idan an tabashi yace shi tsohon sojane da shi akayi yakin basasan na najeriya,negative
bbc hausa nakasa yadda da wannan shirmen kodai kunhadu da sharrin yan kutsen naura me kwakwalwane wannan ai xalan akuyanci ne ku sauke wannan post din cin xarapine ga mutanen najeriya,negative
da buharin da atikun da kwankwason dasu taran marokan mawakan daku bbc din duk kunci saa bana zagi dana sai na dura muku ashar yan rainin wayo kawai,negative
gaskia akwai lauje cikin nadi wannan duk bazai wuce politics ba kuma bazai rasa alaqa da tallafin kudi da gwamnatin kano ta nema ba ga gwamnatin garayya nidai ban tabajin inda aka fara gwajin covid ba kuma aka dakatar sai a kano this is very bad wallahi,negative
basarake allah ya maida kai bawa kan abude dokar kulle,negative
mahawkaci ya pada rijiya muna geipe alquran se baba allh qara ilimin ciyyo bachi a ko ina padin duniya,negative
wace dalauce zata kaini garkan buhari karban barkada sallah mai bada,negative
yanzu su ganduje chiki ya fara di ban ruwa,negative
mun san haka nextlevel din kenan yunwa da fatara zai karu kowa ya daura damara wannan kadan ne baba a gasa su,negative
hakan na nufin ganduje yaci taliyar karshe kenan,negative
wai shugaba buhari na ganawa da daliban kankara girma dai yafadi wallahi ace yakasa zuwa domin yima iyayensu jaje sai dai yaje domin ladan ganin ido,negative
gomnaty taji tsoro,negative
kai za mu ɗora idan muka tsige baban namu rabaran fada inbakafasa sa atsige buhariba to ubanka yadaki hancin uwaka haha pastor ejike mbaka kai kace buhari adalin shugabane a baya yau kuma a tsige shi dan shege ya kawaii munafuki,negative
daga baya kenan ai mr president kayi abinda zai sa talaka ya samu sawaba kawai domin mutanen nijeria sun fara dawo daga rakiyar gwamnatin ka saboda kunci yayi yawa kullun talakkaa ne ke shan wahala bayan kaine wanda jamaa sukayi amanna dashi gaskiya ka canza salo ‍️,negative
aikin gwamnati dole bazaiyuba ya rasa aikiba amma gamunan jimuke kamar mu sama namu takardu wuta,negative
naziru ya kalubalanci gwamnati me mulki an kama shi an gurfanar dashi a gaban kotu amma wani yaci mutuncin annabi kuma duniya ta sani amma anki daukar matakin daya dace dan ceto alummar dake bin bayansa wajen ganin cewa sun gane gaskia shi kuwa a yanke masa hukunci,negative
allah ya isah allah ya isah allah ya isah a koma islamiyya ganduje akwai jahilci a lamarinnan allah ya baku mulki ne dan ku nemi lahira ba duniya ba kanada ikon da zakace mu fita muyi ibada muje kasuwa amma kana ji kana gani ake zalintar mu allah ya isah wlh jahilai dabbobi,negative
kai amma su buhari baajin kunyaryin karya,negative
ya baba ai gwamnatin nan fuskar ma baa bari ballantana hanci ina magu yake,negative
taab har na tausayawa masu yin zaben don zasu sha rana a banza,negative
san rai da kokarin daurewa marasa gaskiya gindi ne yasa twitter suka goge sakon shugaban kasa kuma wannan baze hana gwamnati bawa alummarta kulawa ba baba a goge mana su daga nigeria sannan acanza wa kasar suna,negative
ashe dai su baba baa shirya mutuwa yanzu ba,negative
ganduje bai kamata jamaar kano su sake zabarsa ba tunda yazama mijin indon kauye,negative
kin ci mutumci mu kin samu abinda kike nema ko to wlh tallahi duniya tana jiranki sai kin wayi gari ko kare yafi ki darja tun yahudawa sun saki gb ko ba don allah ya aramiki kwanaki kadan siyasa kike yin yada kike so ki ci gaba da sannu zaki gane gsky alh ysiryki,negative
ikon allah abin dariya toh dr buhari idan da gaske kake kasa ayi binciki a karbo mana mandate din mu,negative
tayi dai dai saboda gwamnatin mashaya jini ce tariga tayi allah wadai da abinda sukayi a zariya,negative
toh wai wayagayamaka kai inkafada mana zamu yarda inhar zamu yaddadakai toh mu yarda dasumana kawai tunda kaine mara kunya zaka dubi idanunmu kace mana rahoton coronan nigeria dagaskene toh yanxu kan mage tawaye karya kuke kaje ka fadakar da gomnan kogi da cross river,negative
shegeya hauka kabari harkaci zaben,negative
a madadin yan uwana mutane katsina da yankin arewa baki daya mun yafe shugaba buhari idan waadin mulkin shi ya kare daga abuja yayi gaba kawai zuwa yankin yarbawa,negative
saboda yan shiar nigeria so suke siyiwa gwamnati tawaye addini suke mai kama da kafa kungiyar kin zaman lafy mudai muslmai ne gaba daya babu abinda muka sani na daidai wanda wuce koyi da annabi muhammad saw shine mafita duk wanda yabi wata hanya da ba tashiba to yabce,negative
magana ta qare amma buhari yayi bacci akan taaddanci a qasar nan maganar gaskiya,negative
toh ina ruwanmu muma ba adalci buhari yake yi mana ba,negative
abuja kadai ne inda ke fama da matsalar boko haram ga garuruwan da mutane sun watse sabida boko haram amma ba wani hukuncin da aka dauka gwamnatin nigeria allah shirya ya ki,negative
tsabar rashin darajja aiyukansune da kuma rashin mutunta kimar masanaantar kannywood da hukumar takeyi saboda siyasa da kuma san zuciya kuma shiyasa ake target din wanda akaga dama sannnan aci mutuncinsa saboda wani raayi na hukumarkuma hukumar aikinta ba don knywood bane,negative
duk dai iskancin ka vaxakai kamar abu jahilva muje xuwa inka fasa kai ba dan babanka bane,negative
buhari faaa yaci kai wollah,negative
ai ba abun mamaki bane a najeriya ma beraye sun hana shugaban kasa shiga office,negative
buhari dan allah kadawo mana da nigeria mu yarda take a kafin ka hau mun gode yaisa me for more jokes,negative
eh️️ ai sune yakamata ace sunshigo sahu nagabayo jahilima yayi siyasa bare malami,negative
inna lillah wa inna ilaihi rajioon an maida yan nigeria wawaye wallahi allah ya isa elrufai fa yafi karfin ku wani abun ma sai nan gaba in ya zama shugaban kasa duk inda zaayi gyara dama sai an wahala wannan bawan allahan yana son gyara ne,negative
bbc kae kodae kun matsawa farfesa ganduje i dont no y,negative
ni ko kadan hakan bai bani mamaki ba domin kuwa vazu dauki rayukan yankin arewa a baki komai ba hakan ya kara tabbatar mana da mulkin kama karya ake yi mana allah ya kaimu lokacin zabe maga shegen da zai zo mana arewa campaign,negative
yayan wahala kunsan ku kori yara idan sun saci amsa kunje kun anshi cin hancin kuna magudin zabe allah ya wadaranku,negative
kaii yan najeria yan haram neh yasin to kunji gaskiyan maganar kun maida baba kamar baisan abin da yake yi ba ashe kune jihilan da bakusan abin da kukeyi ba,negative
yan siyasa yan iska ne wlhi,negative
wanann buhari wannan buhari allah wadaran mulkin shi abunda yake wa yan kasa allah ya masa abunda ka mana allah ya maka,negative
mayen jirgi kawai kullun cikin tafiye tafiye anata kashe mutane ko ajikinsa allah yasa akama yusuf buhari da zarah,negative
sai gashi anci amanarmu anyaudaremu ba babu wani jindadi kowani abu da talaka yasamu acikin wannan axxalimar gwamnatin hakika anyaudaremu tir,negative
kaji mahaukaci sai ka kawo hujjar ta nuna cewa murdiyar zabe khadimul islam yaje ai ganduje aikin jamiyyarsa yaje kamar yanda jamiyya ce ta zabeshi matsayin mai saka ido akan wannan daga bangarenta banda mahaukaci kwankwaso da yaje can din wani yace murdiyar zabe yaje,negative
adawace irin ta yan adawar siyasa,negative
