text,label
"@user @user 😂😂😂 akwai yan iska a kasan nan, in sun ganshi kamashi zasuyi? nlc kun duba government house baku ganshi ba?",negative
"@user kei wnn mutumi wnn mutumi wato corona tayi sauki sei fita ko karshen kuma bazei wuce yace rikicin siyasar kasar zai sasanta ba don jiya akace wancan bakin macijin yayi ganawar sirri dashi,amma dei wallahi allah wadei kaji da matsalar kasarka amma sei yawan banza ka iya😠.",negative
@user gaskia ne baba munfa sheda opposite din abunda ka fada🤣🤣,negative
"@user gacan gurinda ake kashe mutane da bindiga ba,a kai musu daukiba sa dan anyi harbi a fadar shugaban kasa za,ayita magana 😠😠",negative
@user bamayi 😡😡😡😡😡😡 apc apc apc sak,negative
@user kai!! idan hukumar kasar nan zasu tashi da gaske su tashi ba maganar siyasa a wanga al'amari face zallar ta'addancin masu fafutukar biyafara. da haka boko haram ta fara😣😣,negative
"@user ai ya riga ya bamu mamankin,wani mamaki kuma....dan allah mun yafe mamankin buhari..... 😕😕😕😕",negative
"@user @user oh.. yan siyasar nigeria 🇳🇬 babu gaskiya babu adalci, mutum daka fadin gaskiya sai cime zarafi",negative
@user @user buhari munafiki ne 😢😏 makaryacin banxa kawai,negative
"@user sai yau na ida tabbatar da cewa munyi zaben tumun dare, allah ya isa wlhi😡",negative
"@user @user maigidan nata ma ta sosoke shi a fili, a gaban duniya.. bare wani mamman daura? aisha ta manta buhari ne gatar ta.. idan babu tsoho, wacece ita?😁😀",negative
@user kai wai uban wa yace maku zaa dena cin hanci a najeria ballan tana wai kuna maganar mulkin buhari bakuma maganar allah ya kyara najeriya sai wani wai buhari to koh allah zai barku da buhari 😎,negative
@user 😂😂😂wannan shure shuren mutuwa ne ja da buhari ma kowa zai iya yadda yake mulkin nan babu adalci,negative
@user @user su bahari a wuta ma majalisar su daban ce 😂,negative
"@user bahaushe yache """"""""""""""""""""""""""""""""tsuntsun daya ja ruwa shi ruwa kan doka"""""""""""""""""""""""""""""""" in banda asara irin taku a matsayinku na yayan musulmai hausawa ache wai mace baliga tazo gaban wani da namiji tayi tsirara innalillahi 😭 wai a haka kuke claiming wai tarbiya kuke bayarwa ga irin tanan munga irin tarbiyar",negative
@user yar kwal’uba dole ai tunda kun hana mu cin yar gwamnati🤔 kun bar mu da yar chana da yar beru uwayen mu nata fama da tsinta... allah ya isa😰😢,negative
"@user idan za’a fadi gaskiya, jami’yan biu sune suka kowa koma bayan najeriya. babu wani a cikin su daya na son cin gaban kasar mu 😞",negative
@user daman fah ance mulkin buhari kaman makarantar allo ne duk inda yaji shiru nan yake yake kai duka 😂 yau kuma masu janareto aka tuso,negative
"@user gwanda #corona da shugabannin mu wllh, su da kansu suke kashemu ana cewa 'yan bindiga, kuma dadina da'ita bata cika damun talakkaba saidai masu hannu da shuni ma'ana masu madafun iko, suko masu madafun iko su kashe talakawa, allah shi isarwa talakka ga shuwagabannin mu wlh😭",negative
@user dama shi wanan shugaban yayi magana yace idan yaci zabe zai kori baki gaba daya acikin kasar shi 🤔🤔🤔,negative
@user @user kuma buhari yana gani amman bazeyi wani abu ba😢,negative
@user hmm an yankewa maryam sanda hukuncin kisa don ta kashe mijinta...waennan kuma sun kashe mutane dubu daruruwa sannan ana mgnr wata tuba😪 allah wadaran gwamnatin nigeria...no room for negotiations with terrorists,negative
"@user nan muka kama zagin atiku da yayi wannan maganar, toh ga baba nan yazo wajen🙏🙏🙏",negative
"@user pdp ke ehu domin ayukan hannyyoyin da suka kasa gyarawane za'a farfado da, data kudunchin nigeria zuwa gabar..😀",negative
"@user ku tambayi shugaban kasar mana,kuma dayake yan kutumar uba ne😡😠😡😠",negative
"@user ya allah dukkan shugaban daya kora jama'a gida kuma bai musu wani tanadi akan hakan ba, to allah shima ka matsa masa ranar al'kiyama 100% munafukan banza kawai 😎 @user @user @user @user @user @user @user @user @user",negative
@user amma dai yar najeriya taji kunya wlh😂😂,negative
"@user wai @user kun rasa rahoton da zaku kawo ne ai sai ku saka mana hoton buhari mudan zage shi, 🥴🥴 ana maganar kashe mutane arewa kuna maganar waya.😭",negative
@user zai taimakawa azzaluman shugabannin mu dea su habaka aljinsu 😎,negative
@user baba yawale traveling agency ✈️✈️✈️ leda mai yawon banza🤣,negative
@user tunda kun bamu abinci ai dole ku kara dokar hana fita marasa daraja kawai 😀,negative
"@user @user , haba mai girma shugaban kasa, ko a jiya da daddare boma bomai sun fashe fiye da 8 a anan maiduguri, har mutane na dar dar din fita zuwa tahajjud. 🙄",negative
"@user hmm nigeria is my country waton talaka ya more mulki a wannan karnin yau wahala gobe wahala, wallahi gwai allah saida uwayenmu sunkace kammuyi buharinga munkace walle sai munyishi gashinan yanzu kullum sai swabemu akai kamat doya gabadaya anchakuda lissafin talakan nigeria😭😭",negative
anya ko shugabannin kasar mu nigeria sun fahimci mai ake nufi da hisabi kuwa? ko dai suna shakku ne akan hisabin?? akwai wuta akwai aljanna fa 😭😭😭 yakamata duk shugaban da ya kasa sauke nauyin alqawarin da ya dauaka toh ya sauka. #zabarmarimassacre #securenorth 💔😭 https://t.co/hgtrozcwbl,negative
@user kullum aikin kenan ankashe mutane musaman a arewa amman duk manyan kasa duk sunyi shiru da kudu ne ake wannan rashin mutuncin da yanzu ananan ana cewa buhari ya safka daya adauki dan arewa baisan komai babu wani dan south da fito fili yace wannan kisan da akeyi bai da ceba 😭😭😭,negative
"@user yauwa, idan babu abin posting se a na sa mana buhari mana xagin uwar sa kawae!🤕 yenchin magana ae",negative
@user gaskiya el rufai yafi buhari mugunta 😟,negative
"@user gaskia bai kamata ba, domin wllh talakawa su suke da bukata fiye da kowa, kashiga cikin unguwanni kaga yanda mutane suke rayuwa cikin yunwa 😭 and now kana maganar bayar da 5 billion, adai sake tunani mr president !",negative
@user babban dana sanin da dan kano yayi shine zabar buhari a 2015 wannan shine dana sani mafi muni a tarihin siyasar jahar kano 😎,negative
"@user mtsewww 😗, wai ni don allah me yake damun buhari ne🙄🤔‼️",negative
@user har nima. ina cewa. zana zo a bani. rancen kudin. saboda wlh. ina kar6ar. kidan baba buhari. kaico. allah kayi wadaran naka. ya lalace. allah yasa. england tazo ta kar6e mu. kowa ma. ya rasa. indae a mulkin wannan tsohon ne 😢😢😢,negative
@user kai ka ga yadda kowa ya ba shi wuri.. ganduje ya zama dodo😀😁😂,negative
"@user innali lahi wa innah ilaihir rajiun 🥺🥺matsalan rashin tsaro kullum kara habaka yake,gashi mun kasa samun wani gamsashen bayani daga gwamnati,anma a tunanina yaran nan sunyi karanta da fuskantar irin wanan tashin hankalin",negative
@user a gaskiya buhari baiyi wani abun azo agani ba a arewa...... kwai dai ya yaudare mu ne 😩💔,negative
"@user gaskiya kudaina cewa mufadi ra'ayin mu, ko an fada babu fa'ida buhari dai baya jin shawara. kodai kuna son mufara aika zage zage ne? 🤔",negative
@user wlh baku isaba baba ganduje zama daram nawani inconclusive 😂😂😎 farfesa yayi angama,negative
@user @user ai daga ganin baba buhari asiri ne ya ke ta dawainiya dashi 😣,negative
@user shugaban kasa yasakiyin allah wadai 😂😂🤣🤣🤣,negative
@user saboda kawai shugaban ƙasa yaje kano ya gaisa da sarkin kanon da ya sani muhammadu sanusi ll sun ɗan tattauna shine @user zai ce wai wasu ƙungiyoyi a kano sun nemi ya tsige sarkin kano a irin sanarwar da ya saba ta tsakar dare to muna jira 😎😎😎,negative
@user ina ruwan majalisar dinki kuma da corona😕,negative
@user allah ya isah allah ya isah allah ya isah 😠a koma islamiyya ganduje akwai jahilci a lamarinnan allah ya baku mulki ne dan ku nemi lahira ba duniya ba. kanada ikon da zakace mu fita muyi ibada muje kasuwa amma kana ji kana gani ake zalintar mu allah ya isah wlh jahilai dabbobi,negative
"@user minene amfanin mulikin farar hula a wannan yanayi gaskiya ni inakira ga masu madafan iko a gaggauta sauya shugabancin kasarnan zuwaga hannun sojoji kawai shine mafita, ina amfanin wannan bakin mulki dan allah an mayar damu tamkar dabbobi malam?😭😭😭",negative
@user kenan sun kashe shugaban kasa guda sun kashe banza kenan? 🤔,negative
@user dan mene toh muka zabeka dan uwarka😂😂😂😂,negative
@user bbc wannan wani irin magana bakwaon zaman lafiya haka anazaman lafiya kuka zakolo labaran karya wai en twitter sunyi pishi da gomnan borno zulum to kuji tsoron allah kuna fadin gaskiya 😡,negative
@user inda ache nima na sata to da bazan mayarba idan kuwa zan mayar to saidai yan siyasar qasannan dasuka dade suna sata a qasa suma sudawo da abinda suka dade suna sata😁,negative
"@user allah ubangiji yatsinewa wadai din dayayi, kainifa nafara zargin buharinnan koshiyasa yace arewa akoma kona🤔",negative
@user 😂😂😂 har darajar najeriya ta fadi sbd yawan cin bashi,negative
"@user dan ba dan president, ko vp, cos, ko wani gov ko wani minister shiyasa. iskancine kawai bakomai ba😔 allah ya isa!!!",negative
@user @user ba damuwa mutane suka zabeka @user kayi bah amma aiwatar da abu da kuma tabbatar dashi. dan najeriya ma a nuna masa damuwa bachin tuni ta zaburar dashi. jiki magayi dai shima talakan👂,negative
"@user dama a matsayin dabbobi suke ganin mu, especially wannan matar tafi kowa rainin hankali a cikin gwamnatin, dadin abun dai baza ku dauwama akan mulkin ba. mudai sai dai allah ya kwace mu, saboda muna cikin jarabawa 😔",negative
@user babare da zaluncinsu dai 🙄🙄 kaje auren yarinya akusan kasheka da responsibility wanda baida asali a musullunci 😏😏,negative
@user wato wannan yana nufin al’umma su san chewa de najeriya bazata bunkasa ba a wa’adin mulkin buhari ba saboda mu cere rai kenan 🧐🧐🧐,negative
@user baba dama muna hannunka ne. akwai dai lauje cikin nadi🤔,negative
@user ydg bita da kullen siyasa ne yan adawa ne suke amfani da wannan dama wajen bata ma mutum su koh ya zubar masa da darajan sa 😭😭😭😭😭😭,negative
@user ya mayar damu monkeys wlh ..... muna godiya baban zahra🙌,negative
"@user wallahi lokacin da manya suke nuna mana buhari ba abun bawa amanar kasa bane ,gani muke kawai san zuciya suke.bahaushe yai gaskiya da yace ,""""""""""""""""""""""""""""""""abin da babba ya hango yaro ko ya hau dutse dala baze hangoshi ba"""""""""""""""""""""""""""""""".wallahi munyi kuskuren zabar ka buhari😭😭😭😭",negative
"@user karyan banza da na wopi. duk mun gane inda ka dosa, a baiwa fayemi mulki dan ya baka vice idan ya gama a bar ma kujerar shugaban kasa. ka kyale talakawa su zabi abun da ran su ke so🙄",negative
@user ai tsinannene kawai zai zabi apc 😅😅😅,negative
@user allah shi isarmuku ga buhari😭😭,negative
@user a banza anyiwa mage kunu tunda babu dauki da kake da niyyar yiwa talakawan najeriya sai sake shaqe wuyansu da kake yi kana yi musu kamshin mutuwa buhun shinkafa 25k😕,negative
@user @user ku fada mai ae shugabancin nigeria ba shugabancin kannywood bane ba🙄.,negative
@user idan har shugaba buhari dake matsayin dan arewa kuma bakatsine ya kasa tsare rayukan katsinawa da dukiyoyinsu. yaya rayuwarmu zata kasance idan ya sauka daga mulki lokacin wani ne sama ba dan arewa ba? #shugaba_buhari_ka_bamu_kunya😭😭😭,negative
"@user wai """"""""""""""""""""""""""""""""hambarar da gwamnatinsa"""""""""""""""""""""""""""""""" 🤣🤣🤣",negative
@user wllh ta tabbata gwamnatin tarayya bata da gsky sbd tunda nafara karanta comments banga wanda ya goyi bayansu ba sai garba shehu kawai😂😂😂,negative
@user indai hakane toh gaskiya akwai magudi cikin wannan zabe da tattara sakamako🙏🙏🙏,negative
"@user .....yana ga mai kiba bbc hausa wannan fa cin fuska,yaya za'ayi don kunga baba buhari mai gaskiya siriri ne zaku kawo mana wannan karin maganan. tom dukda siriri ne yana da karfin shi,da baida karfi ai da bau daukin nauyin najeriyawa ba😎",negative
@user so sad!! 😭😭😭 wllh shuwagabanninmu na arewa basuda amfani tundaga matakin haha har zuwa gwamnatin tarayya.,negative
@user @user @user kina bata girma kike ce mata aisha babu cewa mama ko wata kalma da zata nuna cewa kuna ganin girman nagaba daku duk yanda akai shima boss baya samun girmamawa kawai gobe da nisanku shine yake aiki hausawa sunce dole ace da mijin iya baba 😡😡😡😡,negative
@user lol @user yanjarida suna tunzuraka sai babatu kake.toh amarya ki shirya you have 11 months out 😂😂,negative
@user 🤣🤣 allah karabamu da jahillan shugabanni.,negative
@user da a china ne da tuni mai kaddamar da wannan doka ya dade lahira. 😭😭😭,negative
"@user dama siyasar duniya ce, saboda wutar daya hurawa kansa a gida ne yake son kauda hankalin duniya. to kifi na ganinka mai jar koma🤩🤩🤩",negative
@user @user ai ba'a taba shugaba maqaryaci kamar sa ba. duk alqawuran da yayi babu wanda ya iya cikawa. 😢😢😢😢😢😢,negative
"@user @user wnnan abu baya mana dadi ko kadan gwamnati gaskiya mu ‘yan asalin jihar kano bama goyon bayan wnnan kudiri da ake shirin yi, saboda wnann abu da ake shirin yi raba kan al’ummar kano ne gaba daya🙂🙂😥",negative
"@user aikin banza a banza wawayen mutane 'yan majalisar kasata, wallahì aikin soja guda yafi na duk taronku mi kuke barkatawa talaka a nigeriar? kashi 99% cikin dari naku bakuda amfani ga talakawanku wawaye kawai, allah shi sakawa talakawa akanku😭😭",negative
"@user durin uwar kudun! 😡 ana kashe mutane, ana sacesu kullum. ku kawo solutions din dazasu tackling issues din dasuke damunmu kunqi, kazo kanama mutane maganar siyasar 2023. shegu matsiyata 😒",negative
"@user dakaji kasan wanda aka hanasu zuwa masallaci da coci ne, sai yasa kaga cutar ta kama yaransu🙈 domin sunqi bin dokan zuwa gurin ibadu.😂",negative
"@user babbar matsalar itace rashin sauraren kokien talakawa a nigeria idan talaka ya buda baki yace ga halinda yake ciki sai suyi ko oho da mganarsa, irin halinda ake ciki yadace gwamnati ta dauki matakin bude bodoji domin gaskiyar magana rufe bodoji shine sila😭😭",negative
@user bama iya biyan kudin jarrabawa ba maganar gaskiya ganduje azzalumi ne wlh taya banda zalunci har a shiga azumi ace ba'a biya yan1 pension albashin wlh ganduje ka kiyayi haduwarka da allah idan ka isa idan ya kiraka kace ba zaka ba 🤔,negative
@user @user idan ba don zagin shugaba ba kyau ba ko!!😟😟😟😟idan ma abin kirki kakeyi zaka gani a gaban mahalicchi idan ma akasin haka ne duk zamu gani,negative
@user hhhh baba ali nuhu yaranka ba tarbiya😂😂😂,negative
"@user wannan ai ba komai bane a lanjeriya... da dai talaka neh ya jefi wani ɗan siyasa aka kama shi daga baya wasu suxo su ƙwace shi, to pah nanne xaka san akwai hukuma a lanjeriya...👌",negative
@user kiris ya rage apara tsintar gawar yan karota akan titina😣😣domin daga su har shugabannin nasu basuda ilimi cikakke,negative
@user buhariya masifa 😂taji wuya,negative
"@user gaskiya ne wato aci gaba da fitowa daga daji ana kashe alumma shine burinka aradu buhari bakason yan arewa, wato #zoo xakison maidamu, monkey's kadaukemu ne😲",negative
"@user yazaayi farin jinin sa yakaru yana bacci, baya iya wata biyar baifita waje ba, wadanda suka zabeshi yabarsu cikin hali mai wuya, abubuwa dayawa sun tabarbare, talaka bashi da gata sai allah, kuma talakan ma na arewa, kasarka tanada arziki amma wadanda suke ciki sune yanwahala 🤦🏾‍♂️",negative
@user ni dukkansu babu wanda zanyabawa tsakaninmu dasu allah ya isa baruwa bahuta ba hanyoyi masu kyau babu asibitoci isasu babu abinci mai kyau ga talaka tir da mulkisu duka musammama buhari allah wadaransa yafi kowa cutar damu 😭,negative
"@user mufa ba zabar ka mukayi ka dinga yin allah wadai ba! muma duk zamu iya yin allah wadai ai! mun zabe ka ne ka kare mana rayukanmu da dukiyarmu cikin ikon allah, ba ka zauna kana allah wadai ba 😡",negative
@user 😂😂😂 f***k shit yar minista gdan karya,negative
@user matsalar manya yen siyasar kasar mu shine akwai su da iya fadan magana amma ba da zuciya daya suke magana ba😟,negative
"@user hhhhhhh 😂😂😂😂🤣 wannan itace ƙasata ta haihuwa najeriya, kaji wani labari irin na teburin mai shayi, to fisabilillahi meye amfanin ƙawanyan da jami'an tsaro sukayi musu, mu buƙatarmu anan itace a kuɓutar da yaran daga hannun ƴan ta'adda, amma batu na gaskiya gwamnati ta gaza.",negative
@user wannan shine zancen gobnatin buhari kullum tsawan shekara 2xuwa 3 mungaji da karyar buhari da yan barandarsa 🇳🇬🇳🇬bad government,negative
@user shifa buhari xe iya barin wasiyya yace ko ya mutu dan allah asashi a jirgi a dan zagaya dashi sannnan a binneshi😂😂,negative
@user kaji hauka. lkchn babu sauran me rai se dan siyasa kenan 😳,negative
@user rashin hangan nesan #buhari ne ai. ya tara mana munafike a gumnati 🙃,negative
@user to duk basu da gaskiyar da za azabesu batare da sunbuyaba koba haka bane yan uwa😻😻😻😻😻,negative
@user baba dole sai ya hau jirgi ko a cikin gida ne😂😂😂,negative
"@user amma dae akwae banhaushi anan, shugaban qasa da kallon danbae, 🤐🤐🤐 shinae aykinsa😄😄😄😄",negative
@user najeriya tab dijan sauro ma ya ishe ka😂😂😂,negative
@user ina bindigar da ta harbe su da ita? an ce an rufe boda amma ana shigowa da ƴar banzar coronar nan bindiga ta ɓarauniyar hanya saboda rashin bin doka🙄,negative
@user ko wannan labarin gaskiyane? dubada yadda ganduje ya tsani almajirai? 🤔,negative
@user karya doka ne yafi burgeni dakuma na sama ya taka na kasa ba abinda za ai...👌👌👌,negative
@user rashin mutunchi ba akansa aka fara ba ai andade anayi wannan ba sabon abu bane wannan shine siyasa ai dama ta gaji hakka 🙏🙏🙏,negative
"@user @user shegiya qarya😢 allah yatona muku asiri, yanzu dai al’umma saiku farga kudena zagin buhari akan kowace mas ala 🤔",negative
@user shugaba buhari yayi allah wadai da wanga satan yaran 😂😂😂😂,negative
@user ganduje ya kaiwa jigawa corona dea gaskiya bai kamata a mika wanda ya kamu da corona din nan jahar jigawa ba tunda dea jigawa bata da ita 🤔,negative
@user @user uban ka ya daki hancin tukunyar miyar kishiyar kanwar kawar babar ka idan ka kara allah ya kwashe kasar dake cikin wannan duniya ya tora a makogaran ka😠😠😠😠😠😠😠😠😠😠,negative
@user da wur-wuri haka?... hmm ga najeriyar 🇳🇬 mu munata pama,negative
@user ba kyau ba dadi dan siyasa ahannun kidnapper 😂😂,negative
@user mayar da ruwa rijiya yana nufin: buhari ya gaza😂,negative
@user kuje ku tambayi buhari mana bama san wani sabon munafurcin kuma 😎,negative
@user nadama ai ba wani abu bane a siyasa tunda rabi'u kwankwaso kai ka fara yin nadama kafin shi😎,negative
@user kamata yayi idan ya sauka ma ya koma lagos da zama. dama ai daurawa sun dade da sallama musu shi kanawa mukace a'a mu har yanzu dan mu ne amma ga sakayyarmu nan muna gani.. ko don ran talakan da yayiwa baba halacci a kano wallahi ya waiwaye mu bawai don ganduje ba.😏,negative
"@user takunkumi! kai ganduje,bakada dama 😁😀😀😁😁",negative
@user tabbas buhari baya san arewa musamman kano ma 🤔,negative
@user hhh 😂gaskia wannan cin fuskane baban su abokinane fa,negative
@user toh ai bacci take shimah mutuma da bai kaunar talaka bbc kar ku kara sako manah zancan buhari ah gunnah koh mu kai ku kara kumah🙄😡@user,negative
@user kaji wai bincike bayan ga abu anyi kiri kiri saboda rashin gaskia irin na shugaban nigeria haba da allah😕😕😕,negative
@user da alama dai domin naga ganduje a hotan nan yana hararar el'rufai 😂😂,negative
@user ai najeriya zasu zo suyi zanga-zangar indai dagaske sukeyi😜😜😜 https://t.co/150g7my7pl,negative
@user saura kuma 'yan arewa suce saboda alamun tabarbarewar halin tsaro a yankin kudanci buhari ya nada sababbin hafsoshin soji😎 nasan makiya baba manjo zasu iya cewa ai saboda an fara taba yarbawa ne😎,negative
@user hmmm baba kaida kace idan mungaji mubar kasar aikai nadabanne 🤔,negative
"@user kaji wannan shugaban makaryatan fah 😠😡. tou ba'a bayarwa, mutanen banza kawai",negative
"@user ganduje yanzu lashe hannu yake, ya gaalma chin tashi taliyar.. 😂",negative
@user buhari marmari daga nesa da baka hau mulki ba da an bautama 😊,negative
@user lallai kin nunawa duniya bakisan minene aikin gwamnatiba da har kike wani wai cewa ko mai babban albashi bai'isa taja dakeba🤣🤣,negative
@user saboda me zaa kaunace ka. annabin allah ma yanada mahassada ballantana kai banzan bazara ma wanda ko talakawan suna dana sani akan zabenka da sukayi 😡😡😡,negative
"@user idan da buhari zai saka baki, tuni da an cire sarki. saboda sarki yayi anti-party 🙄😏",negative
@user kwankwaso tsoran ganduje yake wato buhari ya raina to ku bashi shawara yabi a hankali dan shima buharin ba wasa yake da yara ba 😂😂🤣🤣,negative
@user zamu dau mataki anci mutunci maigirma ganduje a bainar jama'a yaxa abashi ferfesa kuma daga baya a janye 🤷,negative
@user matar buhari ta haifi jirgi...😂,negative
@user kalubalen sarki aminu 😛 ✔huduba da larabci 😂 ✔kunnen uwar shegu da ayyukan banza na ganduje ✔kuma dan allah yadaina zazzare idanu kamar dan npower baiji alert ba 😂 muna masa fatan alheri,negative
@user hhhhh sae baba ganduje an qara samun na kashewa😂😂😂,negative
eyyah! ya ban tausayi 😒 “@user: jonathan ya taya buhari murnar lashe zabe http://t.co/awifwffkaq”,negative
@user kaji wannan dan jagalliyat wai suyi voters card aida sunada yawa da elrufai da buhari basu chi 2019 election ba😀@user,negative
@user innalillahi wa'ina ilaihim raji'u 😭 gaskiya wllh gwamnati wannan abu da kuka kasa abu kunya ne a idon sauran kasashe wllh ace kasa kamar nigeria amma ankasa biyan malaman jami'a albashi ai wannan cibayana a kasar mu wllh kuma malaman jami'a sai kun rage burin ku sannan zku mft,negative
"@user dole wannan al'amari ke fusata """"""""""""""""""""""""""""""""yan najeriya, ace wani katon banza wanda bai taba shiga aji ba, ya kashe wanda yasha wahalhalu na kasa har ya kawo wannan mukami yau ace an rasa irin wadannan mutane, akwai takaici gaskiya😥",negative
@user ai a gwada lafiyar sa kawai. mutum mai cikekken hankali bazaiyi irin yadda buhari yake yi ba. 👌🏽👌🏽,negative
@user gaskiya abin yafara zama rainin hankali . in gwamnati bazata iya kare yan kasaba to ai sai mufara tsare kawunanmu 😭,negative
@user mukam ai muna ganin shugabanci a kasar nan tamu 😡 kuma dama duk wanda yace wani bai iya kumai ba shi kadai ya iya to fa wallahi shi ma bai iya ba.,negative
@user wannan ba gaskiya bane!! gwamnatin ce bata bin shawarar malam da ya dace sai nata take bi. toh ta yaya zata ga dai-dai 🙄,negative
@user bayan angama da living room za'a tafi other room kenan hege baba 😂😂,negative
@user shege ne shi halan buhari na mulki xae xabi nigeria 🇳🇬,negative
@user @user idan ana lissafa azzaluman shugabanni a duniya dole asa erin'su el'rufai da buhari saboda duk sharudan zalunci sun cika🚶,negative
@user @user nifa wallahy buhari ko allah daya yace min sai nayi tunanin wani ne yafada masa 🙄,negative
@user meye hadinmu dasu ai kawai ai magudi shine apc kawai taci🤣🤣,negative
"@user mai dokar bacci, ya 6ige da likimo😂🤣",negative
@user toh da uban waneh zai wani gaisheda buhari ☺️,negative
@user wannan ai ba sabon abu bane maganan buhari ai kaman ruwa a kondo ne ☹️,negative
@user lalle ganduje akwai bakin jini😁😁,negative
"@user @user bbc hausa : ai anawa ganin babu wani kwakkwaran dadili na daban da zai hana shugaba buhari zuwa garin ƙanƙara da yawuce dalilin daya hanashi zuwa maiduguri domin jajantawa al'ummomin da iftila'in #zabarmari ya afkawa, daya wuce rashin kyakkyawar shugabanci da yake fama dashi.💔",negative
@user kin ci mutumci mu kin samu abinda kike nema ko? to wlh tallahi duniya tana jiranki sai kin wayi gari ko kare yafi ki darja tun yahudawa sun saki gb ko ba don allah ya aramiki kwanaki kadan 😢siyasa kike yin yada kike so ki ci gaba da sannu zaki gane gsky alh ysiryki,negative
"@user 😂😂😂😂suncuce su,wani abu sai afirka dukan alkalin wasa.sobada rashin doka",negative
@user tatsuniyar fah kenan wlh shugabannin kasar nan basu da adalci gaba days 😎,negative
@user tabbbbbbbs wlh 😂😂😂😂😂 gara dai mubi kudin next time fa uban talauci gashi ba biyan bukata mudai kam allah ya isan mu wlh buhari kasha jarrrrrrr miya soranka 3 years,negative
"@user 😕 huh!! a matsayinka na shugaba da kanka ke wannan kalamin, allah yy wadaran naka ya lalace. please northerners we have to rise diz motion. wallahi idan kana tunanin wannan abun bai shafekaba wata rana zai iya shafarka sbd duk lkcn da suka gama dasu kaima kanka zasu dawo.",negative
@user @user ya murde zaben jihar kano dai tare da hadin gwiwar dig da manya manyan munafukai 😷😷 legal action za mu dauka,negative
@user @user in her wildest dream kenan. sumaiyya ta cika naci duk da mahaifiyar mahmoud tacimata mutunci amma tananan akan bakanta. summaiya na da baban aiki a gabanta. nidai nawa kalo.😅,negative
@user karya yi kuma ahaka yakeso kujera shugaban kasa😭,negative
@user ni wlh bababan bakin cikine da ake cemasa malam 😭,negative
@user subhanalillah 😥 mai girma shugaban kasa ka fito kayi allah wadai,negative
@user kuma banza ne bayan zabe... 🚶,negative
"@user @user allah dai ya kyauta amma in ana sallah shiru akeyi fa, saboda talakan nigeria 🇳🇬 ba abun da ya anfana a wannan mulkin na apc gaba daya tun daga sama har kasa.",negative
"@user mukuma a najeriya abinne yasha ban ban, fiye da shekaru 30 kenan rabon da ayi yunwa mai ratsa uwar hanji irin na zamanin mulkin buhari 💔💔😭",negative
"@user 🤔me yasa baba baya fara a, a lokacin da zasu gaisa da ganduje https://t.co/kxwgomwz3b",negative
@user mu da qasarmu amma ace wai har baqi su shigo su hana ma jama'ar qasa wali. to an koma harkar bauta kenan koko menene wannan? muna neman gwamnatin kano ta bi masu hakkinsu. allah ya isa. 😭😭😭,negative
"@user saboda taurin kai garesu, basa jin magana basa bin doka! zaa takashesu kuwa🐦",negative
@user na shuke bishiyoyi milyan 26 a😬😬😬kai wannan tsoho ya cuve ni da shekarun sa sun fi na babana amma wallahi da sai na babbanka mishi🤐🤐🤐,negative
@user idan kaga najeriya ta gyeru to sai dai akashe mu kaf har dabbobin mu sai ayi sababbin halittu😂,negative
"@user @user matsalar yan nigeria rashin hakuri yanzu in ba goyon 'yan nigeria suka ka soma yi baba maye bakayi musu ba, wannan abubuwan munsa duk cikin gyara ne😎😎",negative
@user wannan gaskiya ne! da hakan buhari yayi amfani wajan batawa @user suna da nufin wai atiku barawone sai daga baya kawai sai gashi a halinda muke ciki chanda na yanzu ya lunka 3😭😭,negative
@user jar'uban nan 🙄 da xauren majalisar mu ne da ynxu ankashe mutum yafi talatun,negative
@user ya kamata ku bayyana labarin wanda ake kashewa tun jiya kuma ba wani mataki da gomnati ta dauka shin ko baku da labarin ne 🤔,negative
@user buhari dai allah wadai da wannan mulki naka .. 😭😭😭💔,negative
"@user irin wannan dalilin rashin yanke hukunci akan muggan masu laifin cikin ƙasar nan ne yasa nake ji araina yanzu ko nawa gwamnati zata bayar a matsayin bashi ko makamancin sa wlh bazan biya ba, kuma duk wanda zaiji shawara ta shima bazai biya ba 😒",negative
@user ko yaushe hakuri wannan sakaryar gwamnatin take bayarwa 😎,negative
@user dan allah bcc ina nemarwa buhari alfarma idan ya mutu karkusa photon sa kuja masa zagi abanza🤔🤒🙏,negative
"@user dan allah ku daina kawo mana irin wadannan labarun haushin..😢😢, shi buharin duk kashe- kashe da ake yi a arewa yataba yin wata maganar, ??",negative
@user mutumin da baiji kunyar tura dollar 💵 a aljihu ba tayaya zaiji kunyar murde zabe. 😀,negative
"@user duk laifin gen babangidanakegani wlhy🤦🏽‍♂️, wayasaka yasaki wannan bayerabanma oho😒",negative
@user wanan gwamnatin tafi maida hankali warin kuntatama talakawan qasarta😏😏😏,negative
@user wannan da maigirma shugaban kasa muhammadu buhari kuke wato dama tunda yay zaki wajen kamfen bazai ................. ba to yayi allah wadai 🤙,negative
@user gaskiya baba rainin wayon da kk mana yayi yawa🙄,negative
"@user wannan allah wadai da kakeyi babu maganin abunda zatayi, kamata yayi kayi amfani da tsohuwar fasaharka ta mulkin soja domin ka tabbatar da zaman lafiya a kasa baki daya, baba kabamu kunya wallahi """"""""""""""""""""""""""""""""yar arewa muna cikin tsaka maiwuya😩😩😩",negative
