text,label
wannan rainin hankali ne halan ba su jinkalon news ko ba su social media ne da xa su ce ba su san yanda najeriya ta ke va mu dai kawai allah kawo mana sawki da kuma xaman lafiya aameeen,Positive
hausawa mukace yabon gwani yazama dole to babu shakka yazama dole mu yabawa ministan sadarwa kan irin namijin kokarin da yakeyi wajen ganin ya sauke hakkin nauyin daya rataya a wuyansa bravo sir allah yama jan gora,Positive
mudae buhari baxamu daena sonsa ba yauwa duk munafurcin mutane,Positive
pdp da na gaba ake gane zurfin ruwakowa yayi zaa masa up ganduje kainuwa dashen allah ️,Positive
allah ya kara lafiya baba kai tatayi idan ka gaji ka bawa yusuf shima yai tatayi ‍‍️,Positive
tunda buhari yake bai taba yin aikin daya burgeni kamar wannan balong life pmb,Positive
allah yajikan tsohon shugaban kasa ta janhuriyar niger tandja mamadou allah yajikan musulmi,Positive
buhari dan allah badan halinmu ba wadannan abu biyu suzama tarihi kafin kasauka ka kyale komai da komai ka tattara hankalinka kansu akwai kudin da zaa iya tabbatardasu bawai babu ba indai kagyara wadannan tom wlh kamana komai,Positive
you see bahkingah yandah nakeh yinki har a snapchat,Positive
gaba dai gaba dai gwamnatin jihar kaduna gaba dai gaba dai mal nasir elrufai,Positive
muna tare dasu allah ya kara yarda da damu da imanimu baba daya,Positive
buhari ya ci zabe,Positive
wannan kwadaitawar bayau aka saba yintaba km alkawali yazama hira ga buhari allah yashi gemuna gaba km allah yaqara tufah muna asiri bakidayanmu,Positive
muna marhabun da lale da wannan gagarumin yinƙuri da hukumar zaɓe ta inec ke ƙoƙarin ɗauka dominkuwa hakan yinƙurine mai kyau nima kuma da wannan nake miƙa ƙoƙon baran alummar najeriya ga shugaba daya dubi allah yaƙara yawan ƙananan hukumomin da muke dasu a najeriya,Positive
allah ya taya maka jigo a siyasar nijeriya babu fushi gareka baka gaba,Positive
allahu akbar allah ya jikanta da rahama za ki wanzu a cikin zuciyoyin mu tare da yi miki addua a ko da yaushe allah kyautata makwanci allah sa da ki da shugaban halitta annabi muhammad saw,Positive
ahmed lawan shine shugaban majalisa inshaallah,Positive
allah yajikan shi yagafarta masa kalubale gareka buhari ️️️️arewacin nigeria on fire,Positive
buhari yai kokari ya sa santa da asuu a koma makaranta yafito yai live broadcasting ga jamaar kasa yabasu hakuri may allah bless our country,Positive
tab allah yasah lafiyah saboda lamarin buhari fah sai a hankali ba a ganaii masah,Positive
shugaba kenan wai ai komai ma allah ne yake yi,Positive
gaskiya wannan hotan ya burgeni mai dauke da wannan labarin a najeriya an bajekolin wani aikin tagulla a cikin wani kanti a jihar benin,Positive
allah kasa zuwan su shine sanadiyyar kawo karshen covid a najeriya idan ma sharri suka zo dashi yã allah ka mayar dashi alkhairi,Positive
aiki ga mai kareka kanawa ganaku ganduje gandun aiki,Positive
allah yakara lafia baba,Positive
mijina neh ya fara zuwa zuciyana amma babana shine gwani nah inasonsu duk su biyun,Positive
kaga masu gaskiya shugaban masu gaskiya adalin shugabah ba a taba kamarka bah kuma baza ayibah general,Positive
inna lillahi wa inna ilaihi raajioonya allah ka bamu zaman lafiya aqasarmu najeriya da kuma duniya bakidaya,Positive
masha allah allah yakaika lafiya baba,Positive
a daidai wannan lokacin sai dai rokon allah saboda gwamnati bashine a gabanta baallah ya zaunadda kasanmu lafiya,Positive
shugabar yan film ta nigeria love you,Positive
tabbas wannan lamari zai shafi talaka sosai allah ka bamu shugabanni masu tausaya mana,Positive
wllh allah hk ne kuma wllh allah yana ganin ku kuma zai tsayar da ku a gaban sa kuma wllh sai kunyi bayani dallah dallah ai ni wllh da nine shugaban kasa allah nasan yarda zanyi da asuu wllh amma kana shugaba kakasa komai ai ba hk ake shugaban ciba wllh,Positive
munana tare sarkiallah y aiko d baban rabo,Positive
kaiii ashe ganduje ma akwai wanka,Positive
muna yimaka fatan alheri baba buhari,Positive
wanna gaskiya ne baba allah ya kara mai lafiya,Positive
baban ka mai albarka ne yaro allah ya gafar ta masa,Positive
retweet and dan najeriya ne ya lashe gasar cin abinci mai masifar yaji a kasar china congratulations dan mayya,Positive
kano kam fa sei abba minsomi ganduje doh fa,Positive
wannan gaskia ne baba bamu gani ba koma koda wasa bamuji labari ba jamu muje jagoran talakawa next level muna ciki warhaka,Positive
alhamdulillah da samun baba buhari mandatory shugaban kasar mu nigeria,Positive
@user 🤣🤣🤣🤣to dama waxai zabeka nn gaba,Neutral
@user zasu sakawa buhari shiga cikin jirgi shima ya dana zaman dar-dar kenan 😂😂,Neutral
@user mungane ku masu cewa babana munsan bakuda samarine shiyasa kukace hakan tau kowace taxo ta biyani inda hali naga wadda tayi sai tabiya sadaki 😋,Neutral
"@user hhhhhh😂😂 indiyawa mutanen mu wallahi basa wasa da siyasa, wanda mu anan ake chema rigar ƴanchi, sai kash shi anasa ɓangaren wannan ɗan majalissar matarsa bata da ikon shiga wannan tufafi ta ƴanci.",Neutral
@user wannan abin kuma ya fara wuce gona da iri😂 yakamata gwamnati ta dauki mummunan mataki akan masu dunkule hannayen nasu🏃🏃,Neutral
@user ina ruwan baba da wata kano 🧜🏾‍♂️,Neutral
@user hhhhhhh. a fada musu. duk a cikin buhariya ne 😜😜😜😜. anci banza,Neutral
@user hmm lalle idan da ace duk nigeria nan kowa ace masa duk wanda ya wawashi kayan gwamnati yadawo dashi tofah da antara kayyaki dayawa domin haka ni ina basu shawarama kawai suci abinsu babu abinda zai samesu 😂😂🙏🙏👍👍,Neutral
@user @user kace dole ganduje yadage abashi nash😨😨😨,Neutral
@user @user ai gwara su da wadannan yan siyasar 😏,Neutral
@user mu kuma nawa muke bin gwamnati? to sai tabiya su a cikin kudin da muke binta😀😀😀,Neutral
@user @user wato baba azaune yayi tasa sallar🤔 ko meyasa?,Neutral
@user da fatan shima mahmud ba rabi'u riba bane babanshi 🤔🙄😂,Neutral
@user ikon allah? 🤔 waini abinga naban mamaki komi akayi sai kuce siyasace. alhalin yanzu buhari baida sauran wata siyasa agabanai da za'a batamai suna don kar azabeshi al'umma fa yanzu sunwaye basa siyasa lokacinda banataba dazarar abu yawuce baya suke bash.,Neutral
@user waifa shina kaso yarika najeriya¡ irin wanga shigaba in yarrika najeria wallai munbwani dan ko mutanen jahatai basu unhwani komiba bale na wata jahar chan daban😭😭😭😭,Neutral
@user zakuci naman baba lale ko 😂,Neutral
"@user farin tsoho na daura jinka yafi ganinka, dattijo mai rikicin gan gan na a'i. allah yayima abinda duk kayiwa 'yan najeriya amatsayin sakayya. 🚶🚶",Neutral
@user ganduje ne yaja sallar ko sarki ?🤔🤔,Neutral
@user ganduje mukeso ya hada da sarauta da gwamnatin ....please baba @user 🙏🏽,Neutral
"@user babu godiya a tsakanin mu baba😢, kardai ka manta d 20k dinmu 🙏🙌",Neutral
@user mutumin ne wannan ko yar siyasar ce😂,Neutral
@user maybe ganduje yasa mu ko 10bn ce idan anciyo😂😂,Neutral
"@user @user yatuna akwai hisabi ranar lahira, ina alqawurran da yayiwa yan najeriya? ina koke koken da yakeyi tun daga 2003,2007,20011 da 2015 yanzu ne lokacin kuka 😢 agurinsa saboda yanzu neh hakkin jamaa yarataya awuyansa.",Neutral
“@user: .@user da jonathan sun gana kan zaben 2015 http://t.co/hqxpjf9zjy http://t.co/tcpvkehiuv” photo speak don't go yet 😂😂😂,Neutral
@user shima @user da quri'u miliyan biyu da dugo tara (2.9million) ya lashé zaben? 😂😂😂,Neutral
@user kawae abarma buhari position din ya hada biyub😎,Neutral
@user shugabar kasar brazil dilma roussef 😂😂😂😂,Neutral
@user baba buhari yahana a nomata🤒,Neutral
@user nigeria kenan 😰🤔 wai ace baruwan mu da doka tayaya zaka dauki abunda na kaika ajiyeba😢💔... dama benin republic tabamu aron shugaban kasarta na shekara daya kawai 👌,Neutral
@user baba mai hula daya 😂 dama ydd kk son wnnan hular haka kk son mutanen najeriya,Neutral
@user saboda ana zargin cewa shawararsa ake amfani da ita wajen mulkar kasar kuma yana da karfin fada aji a gwamnatin buhari wanda anawa tunanin babu wani chief of staff daya taba samun wannan power din kamarshi 🤔,Neutral
@user muma buhari zai gwada mana😋,Neutral
"@user watamiyar sai a, makwabta.👇👇 aiki ga babanka, dogo dan borno, jamuje, zuwa 2023, mugani. 🙏🏼",Neutral
@user zamu lababa (barca) muci kofin laliga ba tare da shan duka daga wurin ko wace kungiyar kwallon kafa ba. 💪🏼,Neutral
"@user sai kuma muga mai fitar dasu bah, tunda su ba 'yan najeriya bane! 🤔🙄",Neutral
@user sahihancin labarin ganduje👍,Neutral
"@user tazo mujita, kanun labaran kamata yayi yazama """"""""""""""""""""""""""""""""ranar talata za'a ƙaddamar da shirin ɗaukar waɗanda keda uwa a bakin murhu a najeriya aiki"""""""""""""""""""""""""""""""" inada yaƙinin cewa tsoffin kurayen da shugaba buhari ya zagaye kansa dasu a matsayin mataimaka a gwamnatinsa ne kaɗai zasu zaɓi san ransu. 😷",Neutral
@user kebbi state basu ma san akwai wani abu waishi doka ba🤣,Neutral
“@user: an rantsar da sabon shugaban tunisia http://t.co/lafjwa1t22”#gmb too so soon by his grace💯👌💯🙌💯,Neutral
@user aslm jama’a abinda nakeso nanuna muku anan shine auren (aisha hanan)yar shugaban kasa bashida hadida wannan yanyin da ake ciki dan ana wani yanayi bazai hana shugaban kasa aurarda yarsaba kuma jama’a kula dakau ba’a tabayin bikin yar shugaban kasa mara armashi kamar wannan da🙏!,Neutral
@user buhari yayi gaskiya da yace mataki na gaba wato next level 😁 😁,Neutral
@user apc 2015 ba ita bace apcn 2019. don haka za a ga chanji a ckin chanji😉😆😉😆👍,Neutral
"@user aiki da cikawa,weldone mr ganduje👍",Neutral
@user katuna akwai ranan hisabi duk zakuyi bayana shugaba 😭,Neutral
@user yau kuma 🤔 anya buhari me kuwa,Neutral
"@user @user @user wato a iya naxari da tunanin danayi kan film din labarina shine #muhmud xai kasance babansu dayane da #sumayyah duba da yanda shima mahaifin nata dan duniyah 🌍 sakamakon yatabayin ciki mawata yasa mahaifin maman #sumayyah yaki aura masa ita, nafi tunanin itace wacce yayi mata ck",Neutral
@user ina ganin buba zai bar nigeria idan buhari yaci zaben nan 😂😂😂,Neutral
@user wai jahar shugaban kasa kenan💔,Neutral
@user gwamnatin najeriya ta dakatar da bbchausa daga shafin tuwita a najeriya.😹,Neutral
"@user hmmm sai baba buhari ai ya riga yayi kuskure, sai yanxu. tun baya yakamata.... 😂",Neutral
@user gsky baxamu yadda ba sai dai mukai karar mutun ga baba ganduje yachi tararsu manyan dalloli 🤸🤸🤸,Neutral
"@user don allah kada a damqasu hannun gwamnati. kuyi hadin guiwa da central bank, sai a tura ma kowa nashi a account 🙏",Neutral
@user malam ya zama dan siyasa shima😂😂,Neutral
@user kaji wata maganar.. 😀 ina wutar hasken lantarki tau? sai ku kara da dokar hana daukewar wutar lantarki doka mai tsanani a cikin kasa,Neutral
@user tunda baba yace babu vacancy 😂😂,Neutral
"@user don allah a samu wani ya yi man bayanin abin da shugaban kasa buhari yace 🙏 saboda free twitter nake yi. babu yadda banyi da su ba akan su rinka saya man data (mb) yadda zan rinka ganin duk wani abu da suka yi posting, amma sun ki, kuma hakan babban kalubale ne ga bbc hausa 😠",Neutral
"😅😅💪💪 “@user: buhari ya doke jonathan a #sokoto apc:671,926 pdp:152,199 http://t.co/protgrvnad #zabennigeria”",Neutral
@user gomnati ta ringa basu kudi kullum kamar ba gobe🚶‍♂️🥂,Neutral
"@user hmm wai buhari ina kudaden da ka kwace a hannun ma,aikatan gwamnati 🤭?",Neutral
@user kin ga dariya a fuskana? 😒 oya change ur avi ki saka hoton daushe ko baban chinedu. 😞😞😞,Neutral
@user wannan mutumin babatunsa tayi yawa😂😂😂,Neutral
@user tafiye tafiyen buhari allah kadai yasan yawansu 🚶‍♂️🚶‍♂️🚶‍♂️,Neutral
@user yaushe president muhammad buhari zaiii aje mulki😥,Neutral
@user kaii jama'ar mutane!!! ko mene su baba buhari zasu yi da wadannan manyan kudaden kuma ohoo.😕🤔toh... wataqila 'palliatives' za'a raba mana. 😊,Neutral
@user zaaci tottenham wasa ranar lar baba 2 da nima⚽⚽,Neutral
@user ni yau saboda buhari yana birthday ko wanka bazan ba 🤣🤣,Neutral
@user 😂 😂 sauran na najeriya.,Neutral
@user 🤣😅 lanle yan minista,Neutral
@user idan nine ganduje yarona zansa 😂😂,Neutral
@user bbc dan allah ina da tambaya🙏🙏🙏 shin wai da gaske ne shugaba @user ya bada umarnin bude makarantu 14 09 2020???? dan allah ina jiran amsa🙏🙏🙏🙏,Neutral
@user kaji sunfi muna ne wannan gaskiya ne 👌 kada a gaji a kara hakuri baba ya kusa kaiwa linta talaka zaisha jar miya 😂😎😂,Neutral
@user yakamata bbc kugayawa shugaban nin afrika suma sufito da kekunan su suɗana ranaɗayadai👌,Neutral
"@user ba abin mamaki bane, kuma a hakan shugaban kasar dan arewa ne!😭😭",Neutral
@user warning ne ake yima buhari🤣,Neutral
@user wayace ku zaba buhari 😂😂😂😂😂😂😂😂😂,Neutral
@user @user mu allah muke roko yakaremu al gomnati bah🙌,Neutral
"@user @user kenan ai babu kasar da ta za ta cigaba batare da an ladaftar ko an binciki duk wani mai laifi ko waye ko mai girman sa ko da buhari yai laifi dole a hukunta shi, rashin kaunar gaskiya ne ya ke sanya da an binciki dan siyasa sai ku danganta hkn da adawar siyasa🤔",Neutral
@user ko ana ha apc ha pdp sai ya yi😁,Neutral
@user aiki dai baba.......😂😂 har an bashi anyi approving. https://t.co/srgbcv0y9z,Neutral
"@user damm tabb akwai kallo kenan, ok gamu gani ko sauraron yanda zata kaya😂😂 #pdp_sank no miss.👍",Neutral
@user toh shi gomna jigawan ya yayi aure 😂 😂,Neutral
@user @user @user baban goro sai magogin karfe😂😋😋,Neutral
@user kuma shugaban talakawa na arewacin nigeria amma ashirin dadin everybody 🤣🤣🤣,Neutral
@user kalli hulan ganduje 😂,Neutral
"@user don allah bbc ina neman karin bayani game da dokar sauya wa tsohon sarki gari,kuma bazai iya tafiya on his own ba 🙏🙏",Neutral
"@user tueh, an dai zo karshen """"""""""""""""""""""""""""""""ka taba ganin matar shugaban kasa ta haihu""""""""""""""""""""""""""""""""😁",Neutral
"@user mu kuma 'yan primary sai yaushe za'a bude mana,aminiya ki fadawa gwamnati wallahi mun gaji,idan kuma laifi muka yi mun tuba dan allah muma a 'yanta mu😂😂😂😂",Neutral
"@user wlh da gwamnati xata bani d saqon talakawa yje ga han nun su ,😥 amman nasan inaaaa baxata bani ba 😭, i'm sure wadanda xata ba duk cinye du ne😭😭😭😭 baxasu bamu ba😠",Neutral
@user haryanzu wasu basu san waye buhari ba 😂😂😂😂,Neutral
"@user mai-girma tsohon shugaban kasa da fatan kai zaka fito daga jam'iyyar da kake tunanin ta kamata su karbi mulki, sai mu ga wa yafi farin jini. #buhariundiluted 💪",Neutral
@user ka kyauta wacce su zabeka ai da ankace su zabi @user cewa sunkayi zabar apc jihadi ne😂😂😂,Neutral
@user ya naci kamata yay ya koma apc 😂 sbd tabbatar da kujerar sa.,Neutral
@user wannah ce iyakar najeriya din kennah 🤔 toh su mah kara kulle ta in su gadama,Neutral
@user to waye zai yi limmanci kuma? ko ganduje ne😂,Neutral
@user janar murtala muhammed ya cika shekara 44 da rasuwa 😭 an kashe tsohon shugaban najeriyar ne a ranar 13 ga watan fabrairun shekarar 1976 a legas. wane darasi ne kuke ganin shugabannin zamanin nan ya kamata su koya daga marigayin? https://t.co/6c16nnikhu,Neutral
@user ya su buhari 😂😂😂😂😂,Neutral
"@user wallahi idan har batun gaskiya zamuyi anan ni dai anawa ra'ayin irin na matashin daba dan siyasa ba kuma bai san dadinta ba, ina jinjina ga @user game da irin namijin kokarin da yayi domin kuwa wallahi a unguwata munga chanji domin kuwa muna samun wuta yadda yakamata. 👏🤝",Neutral
"@user lol, shugaba kasan mu goalkeeper ne ashe 🤣🤣",Neutral
"@user ah to fadar shugaban kasar gidankune? 😁😁 kaji wannan tsohuwar, kila bakida qualifications shiyasa",Neutral
@user ai mudai azahiri baza muce ga amfanin gwamnati ga al'umma ba musamman talakawa😥,Neutral
@user said baba ganduje 😂,Neutral
@user shin tayaya zan iya biyan gwamnati harajin ta kai tsaye batare da jamiyanta sun zo gareni wajen son karba abinda ba yafi harajina ko ya gaza ✊,Neutral
@user prof. ganduje in town. ya kamata rarara yayiwa prof. waqa wlh 🤣🤣🤣,Neutral
@user tab da za'ayi a 9ja iyalen ganduje da tini sunci gado 😅,Neutral
@user uba wuta burtai kamata yayi idan buhari ya gama kaima kayi 4 😈😈,Neutral
@user sai yanxn kagane basu shiryama zaben ba kenn. next level🤣,Neutral
@user koba lashe zabe ba 😏,Neutral
@user shugaban qasar guda 🤔,Neutral
@user gomnatin yobe ta dade da daukan wannan mat akin✍🏼,Neutral
@user @user saura takai ya kira ganduje😂,Neutral
@user 😂😂 to babbar mgn ai mu a yanzu ba wutar lantarki bace a gaban mu ba sabida yanzu kowani gida kaje akwai sola a gida amma dan allah mai girma shugaban kasa muna bukatar a inganta ilimi a fadin africa baki daya,Neutral
@user @user @user su tambayeshi tsakaninshi da allah idan shine buharin gaskiya🙌😥,Neutral
@user wannan hka yake da mayar da lamarin siyasar duniya kuma 🤔,Neutral
@user dama kwankwaso yace tare zasuyi retire a siyasa😂 #gandujemustresign,Neutral
"@user shiyasa yau na samu kudi kenan, ashe shugaban dollar’s 💵 na kasa ne gaba daya ya shigo gari.😂😂😂😂😂",Neutral
@user wato dai kanon ta ganduje ce😂,Neutral
"@user kamar wane irin taimako yake nufi,,,,,? sbd mudai 'yan nigeria munsan munbada gudunmuwa sosai akan gwamnatin buhari👌 mun zaɓa shi yaci zaben farko kuma yakoma karo na biyu to miya rage muna yanzu 😭😭😭",Neutral
@user wai yanzu in akaje lahira duka en nigeria ne zasu biya bashin nan koh kuwa buhari shi kadai 🤔 ?,Neutral
@user kada najeriya ma tayi tunanin yin irinshi faa....🙊🙊,Neutral
@user ku tambayi fadar shugaban kasa 🇳🇬,Neutral
@user eh mungane cewa gwamnatin nigeria batada damuwa koh aii karatu akasara koh kar aii suh duk dayane awajen su .......🙅‍♂️🙅‍♂️🙅‍♂️🙅‍♂️,Neutral
@user tohh majalisar dinkin duniya💁🏼‍♂️,Neutral
@user shugaban kasa da cabals🤣,Neutral
@user yah banga ganduje bah?🤣🤣🤣,Neutral
@user @user baba nan dai no shaking🇳🇬,Neutral
@user siyasa kano se kanawa😅,Neutral
"@user hhhhhh 😂 😂 abin dariya wai yaro ya tsinci haƙori, ai bbc da kun inganta hausar ku da cews buhari na halartar taron majalissar shan shayi daga gidansa wanda aka ƙawata da kuɗaɗen ƴan najeriya a daura, kuma ma ai naga kamar na hangi wanda keda alhakin fada masa mai zaice a zaune.",Neutral
@user 1 sunyi alkawari cewa za a tsaida wuta a najeriya tun yaushe? 2 meyasa baa cika alkawarin ba??? 3 waima meye makoman wutar a yanzu???? ya sani inma bai amsa a nan ba zai amsa a chan(lahira)😏,Neutral
@user @user sojojin najeriya za su yaƙi masu yaɗa farfaganda a kafofin sada zumunta 👉https://t.co/ssg5avipcb https://t.co/lvwb4a4whb,Neutral
"@user 😂😅🤣. shugaba buhari ya ƙara bawa ƴan najeriya haƙuri akan yanayin da ake ciki shugaban ya bayyana haka ne yau a jihar kwara ta bakin ministan yaɗa labarai da al’adu, lai mohammed. 😂😅👌. ya hakuri 😆 https://t.co/67ptxya27o",Neutral
@user haka ma akeyi a najeriya wlh 😂💔,Neutral
@user 😅😅😅 gashi nan shugaban majalisar dinkin duniya! da mukeji tun muna yara a labaren bbc! finally we got him! https://t.co/tyw3ukehci,Neutral
@user sako ya isar ma baba kenan😂🙌,Neutral
"@user kuzabeni zanmuku fanfon madara🙄, bãba haka suka gaya muna plàà... kai ma... ke ma...🖕",Neutral
@user abinda ya fadi dai-dai ne don kuwa kawo yanzu talakan kasarmu yasan makomarsa a gwamnatin apc da kuma irin tagomashin daya samu a wancan gwamnatin ta pdp. al'amarin a bayyane yake basai anyi wasting time wurin yiwa talaka bayani ba. ##apc_jiki_magayi😅,Neutral
@user @user buhari: “wai shi wannan gurin ba zai gogu bane 😠”,Neutral
@user to meye amfanin zaben ma🥴🥴🥴,Neutral
@user duk tsuntsun da yaja ruwa shi ruwan kan doka😂😂😂,Neutral
"@user @user @user @user @user @user @user kkuch nahi , welcome to new language initiated by @user 😁 komai mai hakan yake nufe baba",Neutral
"@user @user lallai akwai kura, aeesha tace minister bata bayyana buhari bazai aure taba saida yaga anyi sallah a central mosque, ba'a ce waliyyai su matsoba 😂",Neutral
"@user @user yana tunani in yayi hakan zai samu damuwa ga matafiyarshi a siyasan shi, kamar irin su rarara.. ya fiso suyita bamu kida da sauti a arewawa.😊",Neutral
@user to baba munkwantar dashi. dole abi liman ko a canza masallaci 😅,Neutral
@user sai dai ta sanata zai nema 😁,Neutral
@user hmmm mutanan mu kenan infant'yar kasuwace fa moreover kuma matar president 😂,Neutral
@user iya duba_duba? the answer is ___________ iya duba!_duba!! samudara iya duba idona samudara babane yasiyamin samudara yace inyi tashe samudara 💪,Neutral
@user malamai kufito fili kuce kawai da buhari kuke 🤣,Neutral
@user kaga wiyan ganduje😂,Neutral
@user wai ina sani musa danja !!! ka fito mana dashi..... sai buhari!!!👏👏👏👏,Neutral
@user hakorin murnan hawan buhari mulki. shezeyi ehun achire shi😂😋😋,Neutral
"@user dan allah wace hanya zanbi in shiga villa ba tare da jami'an tsaro sun ganni ba,ina da shawarar da zan bawa shugaban kasa ne🤕🤕😨😒",Neutral
@user idan gwamnati tace mu zauna a gida zamu zauna amma idan yinwa tace mu fita zamu fita domin dukkansu masu fada ajine 😎,Neutral
@user tsuntsun🐦🐦da yaja ruwa ai shi ruwa xai doka,Neutral
@user kunci iya naku wai buhari yaga talakan nigeria da atamfar apc..😂😂,Neutral
@user rashin lafiyar baba buharin mu😭😭😭,Neutral
@user shin jamiyyar pdp tana da wasu ƙarin hujjoji ne da zata yi watsi da hukuncin yau har ta karci ƙasa cewar zata nufi kotun ƙoli❓,Neutral
@user ai yah! one-day one-day 👌 mutane sunata ransu ko abinsawa abaka! bazabeba!!,Neutral
@user mutini munhau motar baba mai gilashi na bauchi😂,Neutral
@user nidai a jihata shiru muke ji adamawa bamu san ma da wace ranar ne za'a bada date din kammala zaben ba wlh 😭😭😭😭,Neutral
@user mansura...ku ja baban nakun nan ciki faaa😁,Neutral
@user cen apc kutsai da duk wanda kukeso ko dan ina neh mukam namu zamuyi kawai. a pdp power 💪,Neutral
@user @user @user sunayen gwamnoni shida 6 da korona ta kama a najeriya 👇👇👇👇👇👇👇 https://t.co/gcfhina9z6,Neutral
"@user baba a gai da mutanen guinea, a tambayo mana farashin shinkafa acan.😄",Neutral
"@user to shi buhari ya,iya larabcine bbc aiya kamata kusako mana hirar dasukayi muji😂😂😂",Neutral
@user @user 😂 kune kukaceh muzabe shi a 2019.,Neutral
"@user buhari ake nufi wato shugaban kasar nigeria, talaka da zabe wasu shanawa 🙄",Neutral
@user zaben kanannan hukumomi: gidauniyar fts ta bukaci jam’iyun siyasa su sake mara wa matasan gombe ---- karin bayani 👇 https://t.co/0m6tz78gyf,Neutral
@user #video 2: #bbchausa @user #johnmahama ya shugaban #ghana mai jiran gado.....na san kana jin yaren #hausa sosai. ga sako daga mama #ndc zuwa gare ka.........ka duba wanan video 👇#actionisnowornever #changeiscoming #neversaydie #ghanaians has spoken. https://t.co/z7fljqzm8w,Neutral
@user hotunan baba buhari😁,Neutral
"@user gayu a tashi a nemi kudi, a najeriya inba a kujerar sanata ko wani dan majalissa ba, babu inda kudi zasu rika zuwa maka kamar banza, mu dage mu nemi na kanmu yafi🙏",Neutral
@user: 🔴 da dumi dumi - an kame tsohon firaministan malaysia,Neutral
@user koma dai tallafin na waye an dai diba a hakura a bar wannan zancen baba buhari 😂,Neutral
@user wai ba wanda zai yiwa buhari da apc alqunut ne kamar yadda aka yiwa jonathan da pdp? is not fair 😏😏,Neutral
@user hhhh shugaban kasa ne zayi fyade 🤣🤣,Neutral
"@user erman buhari zai kara aure yau, amman ba buhari shugaban kasa ba 😂 😂",Neutral
"@user 😃😃😄shiru kakeji """"""""""""""""""""""""""""""""ku xauna lpy, ku kara hakuri, kuduba libya yanda taxama sakamakon bure ga shugaba.....😅😅"""""""""""""""""""""""""""""""" lbrn kenan kullum",Neutral
@user mallam director wannan dan kawalin fa kamar na babar sumayya..kodai ajjiye mata shi tayi @user har sai da ta girma sannan ta bata.? kai amma wannan dan kawalin yasha ajiya...har tsahon shekaru ashirin (20) ana ajjiyewa sumayya shi 🤔 anayi munajin dadi director 😂😅🤣 https://t.co/nihwplohxz,Neutral
@user samun nasarar yin magudi akan zaben 2019 shugabancin nigeria 🇳🇬,Neutral
@user @user @user amfani zaiyi baba 😄,Neutral
"@user wannan lallen dai daga gani na najeriya ne, bugun birnin gwari ma kuwaa. munsan komai ai.🙄🙄🙄",Neutral
@user ganduje left the chat 😂,Neutral
@user har da baba?😂😂😂,Neutral
@user @user @user @user @user @user @user @user 😂😂 haka yake wanna baba,Neutral
"@user bayan kasata najeriya, sai central africa, dakuma cameron wanda yanzu nake neman halaliya ta, duka sanadin manjo ne, dagama gane, akasin jarmiya zamu sha, kawai na nemawa kaina mafita😊😎💔",Neutral
@user @user 'farashin biredi a najeriya zai ƙaru da kusan kashi 50 cikin 100' 👉https://t.co/lx7nubr4ib https://t.co/cmfionwqrk,Neutral
@user samari muna qara baku shawarwari wllhy kar mutum yayiwa aure dubin yadda buhari yayiwa nigeria sbd haka idan kunne yaji...🚶‍♂️🚶‍♂️,Neutral
"@user kuce mata karta damu, babanta waliyyin siyasa ne, babu abnda zai sameta, ya roqar musu 🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️",Neutral
"@user amman an kamma ibadan zuwa lagos, buhari na yarabawa 😭😭😭",Neutral
@user wannan gaskia ne musamman wadanda suka caccaki gwamnatin jonathan a baya😒,Neutral
@user idon ganduje yana ko ina fa🤭,Neutral
"@user nikam aina location na bbc nan yake ne nayi wakan abubuwan da buhari baiyi ba ya mana karya akai, sai makiyan buhari sun ban n200 each zan saki wakar, 0077980206 access bank mujaheed sani muhammad.... 🌚🌚🌚",Neutral
"@user duk party me """"""""""""""""""""""""""""""""a"""""""""""""""""""""""""""""""" din nan duk na apc ce matsala aka samu 😂😂",Neutral
@user yanzu attacking light ne da last man defender. buhari attack 💪 atiku defend 👊,Neutral
@user saura shugaban kasar ma😡😡😡,Neutral
"@user toh ai dama al'ada ne a africa, shugaba mai ci ya koma kujeransa, sai dai wanda bai iya makircin siyasa ba👌🙄",Neutral
@user 👍 lallaikam ya kamata su dan saurara dom samun nasarar godanar da zaben acikin nasara,Neutral
"@user ya kamata gwamnati ta dunga ba duk wanda aka ganshi bai sanya takunkumi ba,domin wasu mantawa suke,ko sun manta cewa ana karban kidan general ne😂😂😂😂",Neutral
@user majalisar usman mai shayi. 😢😥💔,Neutral
"@user @user to baba, yanda kace haka xa""""""""""""""""""""""""""""""""ayi😆🤣🙄😆🤣🤣",Neutral
@user yafito da wanchan mana....👈 garuruwa nawa basu kai kano ba amma sun tanadi kayansu... ko lagos sai da suka tanadi sauran kayansu da kudin lalitarsu daga baya gomnati tashigo lamarinsu....,Neutral
@user a hada mana arewan nan gaba daya a bashi gomna. 😁,Neutral
@user government dai ba wasu daba😏,Neutral
@user yi jaa biyu 🚬 ka koma office babaa😂,Neutral
@user baba ka hakura ka zauna gida ko a gida hakuri kawai akeyi to mi za ayi a makawta 😪,Neutral
@user babanmu a da🥺,Neutral
@user ana nufin zaiji girman kai yana cewa dole sai da kuri’arsa zaai zabe bayan kuma karyane koda ita ko babu ansan wanda zai ci😂🤣,Neutral
