text,label
@user shifa buhari xe iya barin wasiyya yace ko ya mutu dan allah asashi a jirgi a dan zagaya dashi sannnan a binneshi😂😂,negative
@user kaji hauka. lkchn babu sauran me rai se dan siyasa kenan 😳,negative
@user rashin hangan nesan #buhari ne ai. ya tara mana munafike a gumnati 🙃,negative
@user to duk basu da gaskiyar da za azabesu batare da sunbuyaba koba haka bane yan uwa😻😻😻😻😻,negative
@user baba dole sai ya hau jirgi ko a cikin gida ne😂😂😂,negative
"@user amma dae akwae banhaushi anan, shugaban qasa da kallon danbae, 🤐🤐🤐 shinae aykinsa😄😄😄😄",negative
@user najeriya tab dijan sauro ma ya ishe ka😂😂😂,negative
@user ina bindigar da ta harbe su da ita? an ce an rufe boda amma ana shigowa da ƴar banzar coronar nan bindiga ta ɓarauniyar hanya saboda rashin bin doka🙄,negative
@user ko wannan labarin gaskiyane? dubada yadda ganduje ya tsani almajirai? 🤔,negative
@user karya doka ne yafi burgeni dakuma na sama ya taka na kasa ba abinda za ai...👌👌👌,negative
@user rashin mutunchi ba akansa aka fara ba ai andade anayi wannan ba sabon abu bane wannan shine siyasa ai dama ta gaji hakka 🙏🙏🙏,negative
"@user @user shegiya qarya😢 allah yatona muku asiri, yanzu dai al’umma saiku farga kudena zagin buhari akan kowace mas ala 🤔",negative
@user shugaba buhari yayi allah wadai da wanga satan yaran 😂😂😂😂,negative
@user ganduje ya kaiwa jigawa corona dea gaskiya bai kamata a mika wanda ya kamu da corona din nan jahar jigawa ba tunda dea jigawa bata da ita 🤔,negative
@user @user uban ka ya daki hancin tukunyar miyar kishiyar kanwar kawar babar ka idan ka kara allah ya kwashe kasar dake cikin wannan duniya ya tora a makogaran ka😠😠😠😠😠😠😠😠😠😠,negative
@user da wur-wuri haka?... hmm ga najeriyar 🇳🇬 mu munata pama,negative
@user ba kyau ba dadi dan siyasa ahannun kidnapper 😂😂,negative
@user mayar da ruwa rijiya yana nufin: buhari ya gaza😂,negative
@user kuje ku tambayi buhari mana bama san wani sabon munafurcin kuma 😎,negative
@user nadama ai ba wani abu bane a siyasa tunda rabi'u kwankwaso kai ka fara yin nadama kafin shi😎,negative
@user kamata yayi idan ya sauka ma ya koma lagos da zama. dama ai daurawa sun dade da sallama musu shi kanawa mukace a'a mu har yanzu dan mu ne amma ga sakayyarmu nan muna gani.. ko don ran talakan da yayiwa baba halacci a kano wallahi ya waiwaye mu bawai don ganduje ba.😏,negative
"@user takunkumi! kai ganduje,bakada dama 😁😀😀😁😁",negative
@user tabbas buhari baya san arewa musamman kano ma 🤔,negative
@user hhh 😂gaskia wannan cin fuskane baban su abokinane fa,negative
@user toh ai bacci take shimah mutuma da bai kaunar talaka bbc kar ku kara sako manah zancan buhari ah gunnah koh mu kai ku kara kumah🙄😡@user,negative
@user kaji wai bincike bayan ga abu anyi kiri kiri saboda rashin gaskia irin na shugaban nigeria haba da allah😕😕😕,negative
@user da alama dai domin naga ganduje a hotan nan yana hararar el'rufai 😂😂,negative
@user ai najeriya zasu zo suyi zanga-zangar indai dagaske sukeyi😜😜😜 https://t.co/150g7my7pl,negative
@user saura kuma 'yan arewa suce saboda alamun tabarbarewar halin tsaro a yankin kudanci buhari ya nada sababbin hafsoshin soji😎 nasan makiya baba manjo zasu iya cewa ai saboda an fara taba yarbawa ne😎,negative
@user hmmm baba kaida kace idan mungaji mubar kasar aikai nadabanne 🤔,negative
"@user kaji wannan shugaban makaryatan fah 😠😡. tou ba'a bayarwa, mutanen banza kawai",negative
"@user ganduje yanzu lashe hannu yake, ya gaalma chin tashi taliyar.. 😂",negative
@user buhari marmari daga nesa da baka hau mulki ba da an bautama 😊,negative
@user lallai kin nunawa duniya bakisan minene aikin gwamnatiba da har kike wani wai cewa ko mai babban albashi bai'isa taja dakeba🤣🤣,negative
@user saboda me zaa kaunace ka. annabin allah ma yanada mahassada ballantana kai banzan bazara ma wanda ko talakawan suna dana sani akan zabenka da sukayi 😡😡😡,negative
"@user idan da buhari zai saka baki, tuni da an cire sarki. saboda sarki yayi anti-party 🙄😏",negative
@user kwankwaso tsoran ganduje yake wato buhari ya raina to ku bashi shawara yabi a hankali dan shima buharin ba wasa yake da yara ba 😂😂🤣🤣,negative
@user zamu dau mataki anci mutunci maigirma ganduje a bainar jama'a yaxa abashi ferfesa kuma daga baya a janye 🤷,negative
@user matar buhari ta haifi jirgi...😂,negative
@user kalubalen sarki aminu 😛 ✔huduba da larabci 😂 ✔kunnen uwar shegu da ayyukan banza na ganduje ✔kuma dan allah yadaina zazzare idanu kamar dan npower baiji alert ba 😂 muna masa fatan alheri,negative
@user hhhhh sae baba ganduje an qara samun na kashewa😂😂😂,negative
eyyah! ya ban tausayi 😒 “@user: jonathan ya taya buhari murnar lashe zabe http://t.co/awifwffkaq”,negative
@user kaji wannan dan jagalliyat wai suyi voters card aida sunada yawa da elrufai da buhari basu chi 2019 election ba😀@user,negative
@user innalillahi wa'ina ilaihim raji'u 😭 gaskiya wllh gwamnati wannan abu da kuka kasa abu kunya ne a idon sauran kasashe wllh ace kasa kamar nigeria amma ankasa biyan malaman jami'a albashi ai wannan cibayana a kasar mu wllh kuma malaman jami'a sai kun rage burin ku sannan zku mft,negative
"@user dole wannan al'amari ke fusata """"""""""""""""""""""""""""""""yan najeriya, ace wani katon banza wanda bai taba shiga aji ba, ya kashe wanda yasha wahalhalu na kasa har ya kawo wannan mukami yau ace an rasa irin wadannan mutane, akwai takaici gaskiya😥",negative
@user ai a gwada lafiyar sa kawai. mutum mai cikekken hankali bazaiyi irin yadda buhari yake yi ba. 👌🏽👌🏽,negative
@user gaskiya abin yafara zama rainin hankali . in gwamnati bazata iya kare yan kasaba to ai sai mufara tsare kawunanmu 😭,negative
@user mukam ai muna ganin shugabanci a kasar nan tamu 😡 kuma dama duk wanda yace wani bai iya kumai ba shi kadai ya iya to fa wallahi shi ma bai iya ba.,negative
@user wannan ba gaskiya bane!! gwamnatin ce bata bin shawarar malam da ya dace sai nata take bi. toh ta yaya zata ga dai-dai 🙄,negative
@user bayan angama da living room za'a tafi other room kenan hege baba 😂😂,negative
@user shege ne shi halan buhari na mulki xae xabi nigeria 🇳🇬,negative
@user @user idan ana lissafa azzaluman shugabanni a duniya dole asa erin'su el'rufai da buhari saboda duk sharudan zalunci sun cika🚶,negative
@user @user nifa wallahy buhari ko allah daya yace min sai nayi tunanin wani ne yafada masa 🙄,negative
@user meye hadinmu dasu ai kawai ai magudi shine apc kawai taci🤣🤣,negative
"@user mai dokar bacci, ya 6ige da likimo😂🤣",negative
@user toh da uban waneh zai wani gaisheda buhari ☺️,negative
@user wannan ai ba sabon abu bane maganan buhari ai kaman ruwa a kondo ne ☹️,negative
@user lalle ganduje akwai bakin jini😁😁,negative
"@user @user bbc hausa : ai anawa ganin babu wani kwakkwaran dadili na daban da zai hana shugaba buhari zuwa garin ƙanƙara da yawuce dalilin daya hanashi zuwa maiduguri domin jajantawa al'ummomin da iftila'in #zabarmari ya afkawa, daya wuce rashin kyakkyawar shugabanci da yake fama dashi.💔",negative
@user kin ci mutumci mu kin samu abinda kike nema ko? to wlh tallahi duniya tana jiranki sai kin wayi gari ko kare yafi ki darja tun yahudawa sun saki gb ko ba don allah ya aramiki kwanaki kadan 😢siyasa kike yin yada kike so ki ci gaba da sannu zaki gane gsky alh ysiryki,negative
"@user 😂😂😂😂suncuce su,wani abu sai afirka dukan alkalin wasa.sobada rashin doka",negative
@user tatsuniyar fah kenan wlh shugabannin kasar nan basu da adalci gaba days 😎,negative
@user tabbbbbbbs wlh 😂😂😂😂😂 gara dai mubi kudin next time fa uban talauci gashi ba biyan bukata mudai kam allah ya isan mu wlh buhari kasha jarrrrrrr miya soranka 3 years,negative
"@user 😕 huh!! a matsayinka na shugaba da kanka ke wannan kalamin, allah yy wadaran naka ya lalace. please northerners we have to rise diz motion. wallahi idan kana tunanin wannan abun bai shafekaba wata rana zai iya shafarka sbd duk lkcn da suka gama dasu kaima kanka zasu dawo.",negative
@user @user ya murde zaben jihar kano dai tare da hadin gwiwar dig da manya manyan munafukai 😷😷 legal action za mu dauka,negative
@user @user in her wildest dream kenan. sumaiyya ta cika naci duk da mahaifiyar mahmoud tacimata mutunci amma tananan akan bakanta. summaiya na da baban aiki a gabanta. nidai nawa kalo.😅,negative
@user karya yi kuma ahaka yakeso kujera shugaban kasa😭,negative
@user ni wlh bababan bakin cikine da ake cemasa malam 😭,negative
@user subhanalillah 😥 mai girma shugaban kasa ka fito kayi allah wadai,negative
@user kuma banza ne bayan zabe... 🚶,negative
"@user @user allah dai ya kyauta amma in ana sallah shiru akeyi fa, saboda talakan nigeria 🇳🇬 ba abun da ya anfana a wannan mulkin na apc gaba daya tun daga sama har kasa.",negative
"@user mukuma a najeriya abinne yasha ban ban, fiye da shekaru 30 kenan rabon da ayi yunwa mai ratsa uwar hanji irin na zamanin mulkin buhari 💔💔😭",negative
"@user 🤔me yasa baba baya fara a, a lokacin da zasu gaisa da ganduje https://t.co/kxwgomwz3b",negative
@user mu da qasarmu amma ace wai har baqi su shigo su hana ma jama'ar qasa wali. to an koma harkar bauta kenan koko menene wannan? muna neman gwamnatin kano ta bi masu hakkinsu. allah ya isa. 😭😭😭,negative
"@user saboda taurin kai garesu, basa jin magana basa bin doka! zaa takashesu kuwa🐦",negative
@user na shuke bishiyoyi milyan 26 a😬😬😬kai wannan tsoho ya cuve ni da shekarun sa sun fi na babana amma wallahi da sai na babbanka mishi🤐🤐🤐,negative
@user idan kaga najeriya ta gyeru to sai dai akashe mu kaf har dabbobin mu sai ayi sababbin halittu😂,negative
"@user @user matsalar yan nigeria rashin hakuri yanzu in ba goyon 'yan nigeria suka ka soma yi baba maye bakayi musu ba, wannan abubuwan munsa duk cikin gyara ne😎😎",negative
@user wannan gaskiya ne! da hakan buhari yayi amfani wajan batawa @user suna da nufin wai atiku barawone sai daga baya kawai sai gashi a halinda muke ciki chanda na yanzu ya lunka 3😭😭,negative
@user jar'uban nan 🙄 da xauren majalisar mu ne da ynxu ankashe mutum yafi talatun,negative
@user ya kamata ku bayyana labarin wanda ake kashewa tun jiya kuma ba wani mataki da gomnati ta dauka shin ko baku da labarin ne 🤔,negative
@user buhari dai allah wadai da wannan mulki naka .. 😭😭😭💔,negative
"@user irin wannan dalilin rashin yanke hukunci akan muggan masu laifin cikin ƙasar nan ne yasa nake ji araina yanzu ko nawa gwamnati zata bayar a matsayin bashi ko makamancin sa wlh bazan biya ba, kuma duk wanda zaiji shawara ta shima bazai biya ba 😒",negative
@user ko yaushe hakuri wannan sakaryar gwamnatin take bayarwa 😎,negative
@user dan allah bcc ina nemarwa buhari alfarma idan ya mutu karkusa photon sa kuja masa zagi abanza🤔🤒🙏,negative
"@user dan allah ku daina kawo mana irin wadannan labarun haushin..😢😢, shi buharin duk kashe- kashe da ake yi a arewa yataba yin wata maganar, ??",negative
@user mutumin da baiji kunyar tura dollar 💵 a aljihu ba tayaya zaiji kunyar murde zabe. 😀,negative
"@user duk laifin gen babangidanakegani wlhy🤦🏽‍♂️, wayasaka yasaki wannan bayerabanma oho😒",negative
@user wanan gwamnatin tafi maida hankali warin kuntatama talakawan qasarta😏😏😏,negative
@user wannan da maigirma shugaban kasa muhammadu buhari kuke wato dama tunda yay zaki wajen kamfen bazai ................. ba to yayi allah wadai 🤙,negative
@user gaskiya baba rainin wayon da kk mana yayi yawa🙄,negative
"@user wannan allah wadai da kakeyi babu maganin abunda zatayi, kamata yayi kayi amfani da tsohuwar fasaharka ta mulkin soja domin ka tabbatar da zaman lafiya a kasa baki daya, baba kabamu kunya wallahi """"""""""""""""""""""""""""""""yar arewa muna cikin tsaka maiwuya😩😩😩",negative
"@user wannan ya nuna alamun #ganduje ya haukace saboda mugun son mulki, shiyi iya kokarin sa insha allah it's finally, domin ko babu komai suma sunci banza😂😂",negative
"@user 2000 kachal👌 daman sun kashe shege ne wlh, masu hana kasa zaman lafiya, bazaka taba ganin ya fada shugaban kasa christian ba saidai shugaban kasan musulmi, kuna wai a hakan shi musulmi ne, baimaga komai ba sai ranan da ya mutu ya koma ga allah zaiyi nayi gwannati sun mun dai dai",negative
@user wlh ganduje jaki ne bai iya siyasaba.🤸🏃,negative
@user ita kullum government din idan banda jahilci babu abinda ta iya...tana daya daga cikin wadda ta haddasa kibi lanci a tsakanin yara..idan bada banada hauka ai baku da bakin magana ga al’umma 😭😭😭😭,negative
@user wai ku bbchausa gaba daya karin maganar ku akan baba buhari take karewa..?? wato buhari yayima talakwa alkwari ya kasa cikawa ko..?? anan kuma kunyi gaskiya buhari shine bakin ganga😏😏😏😏,negative
"@user humm wallahi kundai gaza dakai da mai gidanka #buhari abun haushi wanda a kullum kuke nuna duniya kunfi kowa iya mulki, gashi security kadai ya gagare ku. wallahi shame on you #elrufa'i &amp; #buhari 🙄🙄",negative
@user sorry babe buhari a karbo idan basu isa ba ma akara karbowa kowa ya mutu🤸🤸🤸🤸🤸,negative
"@user @user karyan banxa kawai allah ya amshi rayuwarmu a tafarkin addinin musulunci, wlh kona haye siradi aka janyo buhari xaayi hisabi saindawo da baya na'amsi kasona na cin amaanar daya mana 😠😠",negative
@user ya allaah kayi mana maganin ganduje 🙏🏽,negative
@user @user da shugaban mawaka yaji wakan nan taka da ya mutu tun yana yaro😁😁😁,negative
@user aiko daf yake da dasauka saboda shan ruwa yafi wahala akan karya doka a 🇳🇬 abun baqin cikin shine masu ita ke karya abunsu,negative
"@user to yanzu @user idan ba rashin mutunci ba 🤔 mai ya hada mutuwan mutane 4,000 da photon @user ai photon ministan lpy ko shugaban @user ya dace kusaka 😂😂😂",negative
"@user ai shi duk abinda zai jawo ce-ce-kuce shi yakeyi, minene sakacin iyayen yara a ciki? kawai so yake kullum uwaye suna saman hanya wajan kulada 'ya 'yan su? babu mai sakaci cikin wannan lamarin sai sarakunan mu da shugabannin mu na arewa😭😭 da 'yan south ne aka sace baicewa haka.",negative
@user gwamnatin buhari bata da wata manufa musamman wajen talakan nigeria 😎,negative
@user uhmmmmm america kenan 🙄! ki ji da xabenki da ke tafe ba babatu da baraxana ba.,negative
"@user tamabadat banza ba garambawul ba in shina iyawa shi juya najeriya lagos ta dawo sakkwato ai mai sha dut tasha, allah shi jikan talakkan nigeria 🇳🇬😭😭",negative
@user bbc dan allah idan kun rasa abin posting kuna saka mana hoton buhari mu zazzage sa kawai....please 🤛,negative
@user ni dama tun daga kan buhari na dawo daga rakiyar tsohon soja!!🚶‍♂️🚶‍♂️,negative
@user toh ina buhari yaga zucia. naka shi ne naka ba wasu yan iska ba😏,negative
@user don uwarku yan majalisar najeriya makiya hassada ga yaran talakawa idon matsalar kudi ne.... meye amfanin kudaden da kuke cinyewa arage kashi hamsin na kudinku idan kashin kasa kuke mtswww😏,negative
@user 😲🤦kut mudai munbani da chin bashi wllh kuma mubabamu akiba duk wanda yachi da hakina wota balbal wllh,negative
"@user wannan dai sakacin gwamnatin katsina neh, tun yaushe ake abu daya fisabilillahi 💔",negative
@user a karya daga gwamnatin nigeria sai kuma bbc hausa ta yaya ku ka san an yanke wutar kuma mene amfanin fadawa duniya wanan labarin shirmen🤷🏻‍♂️💁🏻‍♂️,negative
"@user mganan banza, a kasannan mun dauki tsananin yarda mun bawa gomnati amma karshe dame suka saka mana? an wawushe mana dukiyan kasa, ba ruwa ba titi ba kiwon lapiya mai inganci kai abin takai takawo ranmuma bamu tsira dashi ba, mun yanke kauna akan kasarnan wlhy☹️😡😠😤",negative
"@user nan nan muna ji muna gani bamu isa muci shinkafa yar gwamnati ba saboda matakan tsaron da aka lafta mata. amma a tsare rayukan mu ya gagara, shinkafa ta fimu daraja.😭😭😭",negative
"@user allah yakawomana karshen wannan ta'addancin yatona asirin wadannan makiya allahn, amman hakika babu tsaro akasarnan sam sai karyar anakare rayukan al'umma wannan gwamnati babu alkhairi acikinta sam.🙁🚶🚶🚶",negative
"@user yana nufin #mbuhari kenan da arewacin kasar nan. wannan hanyar yola zuwa gombe ne tun hawan shi na 2015 aka fara amman har yan ba a ci kashi 0.03% na hanyar ba, sabanin yanda muke ta ganin hanyoyin da ke kudancin nigeria, hanyar doguwa da hanyar motoci in an fara musu ba a bari😭 https://t.co/cdv8sgl0pz",negative
@user kije a fara duba na babanki tukunna. sai ki kawo su a duba na shugaba buhari. marar tarbiyya kawai😕,negative
@user ku tambayi gwamnati gulmammu 🤔,negative
@user an wanki ganduje kuma ya wanku 🤣🤣,negative
@user bafa zancen siyasa bane wanda yai wannan aikin ba maganar yafiyafa akansa kuji tsoran kucire munafurci daga zuciyarku wallahee duk me jin anyi dai dai akan wannan maganar ya mutu ahaka dan wutane allah ya isa a҈l҈l҈a҈h҈ y҈a҈ i҈s҈a҈😭,negative
@user hmm wai shi ganduje ko sarautar kano dai yake so a bashi ya fiya talan fada 🤔,negative
@user kana bakin ciki da kano ne babana😂😃,negative
"@user ni abinda na kasa ganewa shine,mu a arewacin najeriya 🇳🇬 #sars ne matsalar mu ko kashe kashe? kullum ana kashe mutanen mu amma kun kasa fitowa kuyi chaa akan su,sai wadanda suke yi don yankin su kun fito kun taya su har an soke.",negative
@user da najeriyar da wanda yasaki labarin duk ubanku yaci uwatai😡,negative
@user wallahi duk wanda kaga yana goyon bayan mulkin shugaba muhammadu buhari tor cikin biyu daya 1-kodai bai san abunda ke faruwa a nigeria ba 2-ko kuma shima cikakken azzalumi ne kamar gmb🥵,negative
"@user wadannan mutanen idan ka basu bindiga toh tabbas karshen najeriya yazo, domin sai sunfi sars da jami'an customs yin amfani da alburushi akan gejin iska kadai su aika mutum lahira🙏",negative
"@user kar buhari ya harda, suna son su rage masa kudin shiga da zai yi ma talaka aiki. yakamata su kara🤐",negative
@user hahaha 😂😂😂 kowa yasanta ai apc tsiyace,negative
@user an raina masu waka da fim a arewacin najeriya - ali jita 👉 https://t.co/apbhs9obud https://t.co/x0ezrbtyag,negative
@user karya suke wlh ina government house akayi fa mtswww 😏😏,negative
@user wallahii y batamin raii wallahi ministan nan😂,negative
"@user a rinka kashesu kawai watakila su daina, so dumb of him kuma wai shine shugabansu 🙄",negative
"@user hmmmmmm kuita saido akan abunda yan siyasa kesamu, kushiga siyasarmana kawai tunda kunraina rabonku. 👌",negative
@user hmmmm gaskiya ne mudai yan nigeria munyi sa'ar shugabanni marasa imani mugaye allah yana kallanku ai kowa za'a wayi gari ba mulki kana lahira sekayi bayani acan ai barnar dakai anan acan dai ko ana appeal shine se munje ma tabbatar 😂😂😂🤣🤣🤣,negative
@user anyiwa baba tsiyar nasara an wankeshi tsaf farfesa farfesa 🤣🤣🤣,negative
@user idan baba buhari kuma yaci sai yazo yana neman hada sabon kayan lefe don sake aure😂 wannan ai yayi baya ba zani,negative
@user amma shugabannin arewa kunji kunya 🤔🙄 wai ace sai yan kabilar igbo ne zasu yi maku aikin ku ku ya kamata ku bibiya ba su ba kuna ganin zasu bincika maku yadda ya kamata? 🤔🙄 mtsss 💁‍♂️🙅‍♂️,negative
@user wai me allah wadai take nupi ne agurin bahari??🙄🙄da sowere yahada auransa na karya da minista sadiya allah wadai din yayi?,negative
@user abin yakoma 'yar tsokana kuma. wan dai da 'yan nigeria 🇳🇬 kuke sun zabi buhari ga buhari yana dawo musu. shine kawai:- 'kai'kayi koma kan mashe'kiya,negative
@user niban gane irrin wannan abunba ya mutun bazai je yasatoba baba ya sato azo har gida asace 😡😡😡😡,negative
@user abin da shugabanni nigeria suke mana allah kayi musu irinsa ranar lahira 🙏,negative
@user mtwsss sun zo duk sun hada mana hold-up a gari😏 apc zancen banza🤗,negative
@user @user @user @user @user @user @user @user @user shugaban masu karya 😆,negative
@user dallah duk karyan gwamnati ne kawai 🤥,negative
@user 😂😁😀 dan zangon katab yafi buhari suna yafi dangote suna in banda qbinka ko q hausa films ai ali nuhu har abada yafika bbc kun kwofsq gaskia,negative
@user @user wato kasar nan yanzu babu wanda zaka yadda dashi..dga yan siyasar har malaman sun zama yan amshin shata..su niger tunda ba saudiyya suke yiwa ibadah gashi zasu sallah din su.dga gobe idan sunso suce mu kara wani ma😳,negative
@user wannan rashin hankali ne dakuma rashin kishin kasa ya jawo hakan amma dai ya kamata gomnatin nigeria su dauki mataki akan wayan nan muta nen domin kawo karshen su kawai congilan ce na yan siyasa bako mai ba 😂,negative
"@user nufinku de zama da buhari ne yajawo wa nigeria talauci kenan😂, to nide nayi nan🏃🏃",negative
@user karshen munafurci yakare a siyasa 🤯🤯🤯,negative
"@user shidai baba na yawan kaduwa da mutuwar anna, batsari, dan musa, jibiya, ga maiduguri kullum mutuwa ake da yake su basu iya tuka jirgin sama ba😥😥😥",negative
@user wata yar pdp tace 👇🏽 ana xaune qalau wata mata ta karantawa pdp alamnashrah tace fansak duk ita taja mana wannan sak din 😁😁😁🤩🤩🤩😜😜😜😜😜😜💃💃💃💃💃💃👏🏻👏🏻,negative
@user kaima baka mana adalchi bah mr president.. you failed us 😡,negative
"@user 🤣🤣 lalle 'yar minista kam, gashi kuma baki gama wanke wanke ba",negative
@user dama shiya sasu kenan🧐 to allah ya isa dan durin uwar biden wato maman baban joe din💔😡,negative
@user najeriya banza gwara su zauna a chan da suxo sauro ya musu illa 😂,negative
@user soja dan ta'addan gwamnati 😂,negative
@user jama'a baba yana bukatar addu'a jiya yace kar kowa yazo masa barkada sallah. yau kuma yace arufe kowa agida. anya baba ba asiri akayi makaba?? 🤔🤔🤔,negative
"@user baba buhari ikon allah, wato sai yau labari justiceforkano9 ya riskeshi, yayinda labarin gobarar onacha ta riskeshi a ranar da abun ya faru... 😁😁😁",negative
@user karyane wlh babu wn shegen da ya isa wlh 🙅🏽‍♂️🙅🏽‍♂️🙅🏽‍♂️🙅🏽‍♂️🙅🏽‍♂️🙅🏽‍♂️🙅🏽‍♂️🙅🏽‍♂️🙅🏽‍♂️🙅🏽‍♂️🙅🏽‍♂️🙅🏽‍♂️ba wata doka wlh,negative
@user ina bayanka gsk munyi zaben tumun dare a nigeria 😭😭,negative
@user 😂😂😂 uban me zai yi ma shugaban kwadigo?? kankamban elrufai zai gagare shi walahi. nonsense governor!!,negative
"@user akwai wani abu da na lura tun daga lokacin da aka canza shugaban ndlea a najeriya ake yawan kama miyagun kwayoyi musamman a airport, da alama dai shugaban na baya kamar yayi sake ko kuma dai akwai fahimtar juna tsakanin shi da masu safarar miyagun kwayoyin😃😃",negative
@user shima buharin ya saci rabonsa ai 🤣😂,negative
"@user innalillahi, wa'inna ilaihirraji'un wato a gaskiya wannan batu abune mai hadarin gadke matuka wanda tabbas idan gwamnatin tarayya batai hubbasa ba to falyakul kairan kwai🤐 batun kuma mace mace a gaskiya mai girma gwamna kwamitinka basa fada maka gaskiya dan abin yayi kamarifa.",negative
"@user wlh tlh bbc hausa bakwa neman zaman lafia,wato yan arewa da suka dage sai baba buhari gashinan sunfi kowa ji ajikinsu ko..?? ay dai ko banza shi yayi kiba,fatarsa tayi kyau ko anan mun karu tunda shima dan arewane😏😏😏😎😎😎",negative
"@user ai muddun kanaso kaga shugaba buhari ya ɗauki matakin gaggawa ayi batu akan wani abu da zai nemi taɓa lafiyarsa ya rabashi da fadar gwamnati (villa) koda na kwana ɗaya ne kuwa, wallahi da ace buhari na son al'ummar najeriya kwatan kwacin yadda yakeson fadar gwamɓati da an huta.🚶",negative
"@user ya gama fuffukarsa, tabbas lokaci na zuwa da za'a cire shi daga kujerarsa ta riƙon ƙwarya. in ya yi sa'a a bashi dagacin ganduje, ko ya karba ko kar allah ya sa ya karba, amma ba zai koma hakimi ba.🤣🤣",negative
@user kumai tsiyar buhari 😂,negative
@user allah wadae d aekin zalunci na siyasa😏,negative
"@user to menene acikin wannan gwamnati inbanda xalinci da karya dakuma yaudara, hakika wannan gwamnatin axxakimaice makiya allah kai tir.... dawannan baqar gwamnati. 🚶🚶🚶",negative
"@user @user wasika zuwa ga baba buhari, ya fama da masu fuska biyu da suke tare da kai. na tabbata ba'a sanar da kai akan matsalar wahalar rayuwa da talakawan ka suke fuskanta. a takaice dai ina mai baka shawara kayi batan sawu kaje wani yanki kaga abinda ake ciki. a kasar ka. na gode👏",negative
@user ya ballamusu doka! dole su goge! yayi accepting dokokinsu kafin ya bude shafin! babu am fanin iko da gwamnati a hanashi aiki! su ba corrupt mutane ne kamar mu ba kowa yayi sai ammasa! an da katar da trump ma🤦🏼‍♂️,negative
"@user sai dai wanda aka yakenwa hukunci saboda yayi mumunan laifi agurin allah dakuma dan adam dinda kungiyar take karewa hakki shima bilyan kenan bawai bil adambane kenan maryar da shari'ah tayi aiki akanta itace kawai bil adam, rashin wan nan hukuncin jawo kashe bil adam dine ababa🤔",negative
@user waishi wannan buharin bashida wata maganane saidai ayi hakuri🤔🤔🤔🤔,negative
@user yo doka nawa aka karya a nigeria yanzu hakama ita nake sha 😏 catch me if you can....,negative
"@user anyi ba'a yi ba kenan shugaba buhari ya ce ayi noma anyi noma, tattalin arziki bata karu ba yunwa bata ragu ba, yanxu kuma yace a rufe iyakokin kasar a dena shiga shinkafa, ya sake saka haraji kan kudaden talakawa da suke ajiya a banki domin dai ya karya talaka kawai 😭😭😭😭😭😭",negative
@user hhhhhh karyar banza yan siyasa sun raena mu yasin 😂😂😂😂😂😂,negative
@user wlh ganduje baya kaunar talaka yazo yarage albashi ya tafi wata gada wai mutannen kano gada zasu ci🤔,negative
@user inafatan majalisar dinkin duniya tana kallan irin yadda yansanda ke musgunawa masu zanga-zangar lumana a kasar america 🇺🇸,negative
@user dan ubanku bazaku iya ba trump babanki ne 🤣🤣,negative
@user tabdijam gwamnatin da ta shahara wajan bijirewa umarnin kotu😂😂😂,negative
"@user shin har yanzu a ƙarƙashin mulkin mallaka muke, da sai mun nemi iznin hakan???. idan an kashemu kaɗai sai suyi allah wadai!!! """"""""""""""""""""""""""""""""daukar mataki aka zabi buhari yayi ba allah wadai ba, idan ya gaza ya sauka."""""""""""""""""""""""""""""""" sheikh muhammad nuru khalid abuja-nig. 👍🏻👍🏻👍🏻",negative
@user kuma shugaba buhari yakasa yin komai akan wannan al'amarin tir gsky akwai matsala wlh 😓😓🚶🚶🚶,negative
@user 🤣🤣🤣🤣🤣🙈🤣🤣🤣🤣🤣 wayyo allah na 🤦 najeriya kasata ai wannan abu hankali ba zai dauka ba,negative
@user matsalar wiwi kenan pha inji ubanwa yace umurnin buhari ne 😏,negative
@user 😁😁hhahaha ina tausaya miki randa mulki ya bar hannunku. karki manta kafin ya yabi ubanki saida ya yabi shekarau kuma shi ya para nuna shi a gwamnati amma da yabar gwamnati bbu irin zagin da beyi mai ba... balle k da ubanki yapi kowa kayan zagi ..muje zuwa indai rarara ne,negative
@user wannan babban shirme da rashin sa ni addini ko dama ai ba musulmai bane amma a addinin su ba bai yarda da haka ba duniya ta kusan tashi gaskiya banji dadin irin wannan lafazi ba daga abdul aziz muhammad jihar bauchi a karamar hukumar darazo najeriya 😭,negative
"@user babu wani batun cece kuce, lafiyar buhari kalau kawai iskanci ne 🤣🤣🤣",negative
@user ashe ba najeriya kadai yan'ta'ada suka raina ba😢😢😢,negative
@user hala🤔 mutan garin ne suka yiwa baba buhari rashin kunya yanzu ga irinta nan gobe ma kwa qara ace duk hakuri irin na baba amma saida kuka qureshi,negative
@user sabida a kano talakawa ke yanke hukunci ranar zabe da bulala😂,negative
"@user @user badai a zaben nan ba, barmu da su 😄",negative
@user @user sae mae dan wahala🙄 ko ba komae kunena zae huta da jin sunan buhari🥰,negative
"@user ah tab wani ra'ayi yarage ansake shine yaje yamutu acan ba ahannun gomnat, r.i.p el-zazzaky😒😓",negative
@user @user baba wanka kawai kake diba a villa amma bai san ma abin da ke faruwa a nigeria 🇳🇬 ba ko kadan 🤔,negative
@user gaskia baxa ayi sak ba wake da shinkafa za ayii na zabe nigeria 🇳🇬,negative
