text,label
banda rashin kunya ma lokacin da rabiu kwankwaso ya nada sunusi lamido ai presidency basa so amma saboda basu da hurumi hka suka hakura sai yanxu saboda rashin kunya wato buhari aka raina kenan koh,negative
wacce kotun tab ko kuma su masa duka a prison din wai dama ana bin doka ne a nigeria ban sani b ko a kotun bbc aka yanke wanan hukuncin,negative
wai ina waenda akace suna so su kashe buhari lokacin da ya fara tafiye tafiye me kuke jirasuyi suicide kawai wanda ya shirya tafiya sai ya tafi dan banza‍,negative
zasu koya musu corruption tsababa,negative
wallahi abin na da ban haushi ga dariya sun kwashe ne kawai dan government suji haushi amma badan amfanin kansu ba,negative
ai kai din ne baba kana da matsala wlh,negative
kash ‍️ kwankwaso ai ba haka ake kamfen ba kallan kaararran dan siyasa nake maka amma gsky kabani kunya ina laipin ka bari sai kunci zabe san nan ka padi wan nan maganar,negative
baba banji dadin magananan ba yasinzaka bata rawarka da tsallemutane sun fara cewa laifin ashe ba naka bane kumakana kokarin kwafsawa,negative
bafa zancen siyasa bane wanda yai wannan aikin ba maganar yafiyafa akansa kuji tsoran kucire munafurci daga zuciyarku wallahee duk me jin anyi dai dai akan wannan maganar ya mutu ahaka dan wutane allah ya isa a҈l҈l҈a҈h҈ y҈a҈ i҈s҈a҈,negative
kina bata girma kike ce mata aisha babu cewa mama ko wata kalma da zata nuna cewa kuna ganin girman nagaba daku duk yanda akai shima boss baya samun girmamawa kawai gobe da nisanku shine yake aiki hausawa sunce dole ace da mijin iya baba,negative
kamantaa da gwamnatin kasan nan xataa taimakaki gwamnatii tapii kowaa sanin ta yaddaa xataa taimakii talakan najeriya idan temakon akeso amanaa kamar yaddaa nepa bile yeke xuwaa kowanii gidaa meyasaa kudii,negative
wannan ba adalci bane meyasa buharin ya karya wa twitter dokan su ayyy shine ya karya doka ba yan najeriya bah akan me da a hanamu,negative
shugaban kasa yasakiyin allah wadai,negative
amma dai ba wannan twittern da muke kai yanzu ba ko idan ko wannan twittern da muke yi yanzu ne to allah ya tsine wa masu hanu a dakatarwan nan domin sunci amanan baba buhari,negative
bayan cin mutuncin da muhammadu sanusi na biyu ya fuskanta a jihar kano sai na gano cewa local government chairman ma yafi sarki mukamin from major to less than lg chairman neba eba,negative
ungulu takoma gidanta na tsamiya axahirin gaskiya buhari mayaudarine sam bamuyi tsammanin haka daga gareshiba anci amanarmu anyaudaremu,negative
saura bangaren tsaro nan yafi yi mana ciwo baba,negative
ganduje garan bawul,negative
ba mamaki faruwar hakan tsakanin su domin tun nan nigeria shugaba buhari yasan bakowane zai bashi kwarin guiwar cigaba da mulkiba musamman talakkawa duba da irin halinda mu talakkawa muke ciki fargabarmu a nan itace ya sake darewa kaddara ta auku ya mutu yabar da cizon yats,negative
ashe yasan muna jin yunwa iskancine daman hmm su buhari kenan,negative
durin uwar kudun ana kashe mutane ana sacesu kullum ku kawo solutions din dazasu tackling issues din dasuke damunmu kunqi kazo kanama mutane maganar siyasar shegu matsiyata,negative
as basu da hankali mai kyau basu da tunani mai kyau yawancinsu sun zabi buhari ne don yayita kalkashe kansu especially northern,negative
ayyah ya rasu tun kafin na zo duniya amman shugabannin yanzu kada suriqa zuwa gari idan sunsan basu cika alqawari ba domin bayan ihu sai dutse daga nan kuma abin zai iya wuce haka,negative
aikin mu kenan sai dai ayi ta nuna mana kasashen da suka ci gaba muna commentsamma mu kullum daga ace boko haram ta kashe mutane sai ace yan garkuwa suna neman kudin fansa sai kaji yan fashi sun harbe mutum kaza sun tafi da dukiyoyin suhaba shugabannin arewa meke faruwa ne,negative
kai falalu matsalar itace idan mutum yayi magana sai a ringa zaginsa ana cewa wai bakason buhari wannan ba matsalar siyasa bace matsalace ta shugabanci yanada kyau shuwagabannin mu suyi duba zuwaga wadannan matsalolin wllh,negative
idan bakasan gariba sai ka saurari daka maana shine idan bakasan shugaba buhari ba toh yasin kashigo nigeria gaskiya mun daku a turmi lugub a barmu haka,negative
ni banga dalilin irin wanan labari ba da farko dai aisha matar buhari ce idan yan sanda sunkama maaikatan ta sai taje su dai dai ta ina ruwan mu ana kashe mana yan uwa tayi shuru mijinta yayi shuru dadin abun lahira ba lauya,negative
ai an gama raina mana wayo kawai taya abu da ba yau aka sa rana ace ba za a shirya ma sa ba wannan ba hujja bace da inec ta bayar wata da watanni ake maganar zaben nan wannan abin kunya ne da gazawar inec,negative
na rantse da allah buhari ko ceman yayi allah daya ne bazan yadda ba akwai tulin hujjoji atare dani quria ta allah ya isa mugu dan muguwasokosaunagilu,negative
eh bamayi bamayi ba wanan abune maikyau musamman idan shugaba ya gaza wajen bada kulawata musamman akan alumarsa,negative
aikin banza a banza wawayen mutane yan majalisar kasata wallahì aikin soja guda yafi na duk taronku mi kuke barkatawa talaka a nigeriar kashi cikin dari naku bakuda amfani ga talakawanku wawaye kawai allah shi sakawa talakawa akanku,negative
ni nagaji da tsoma bakina cikin lamarin wannan marar hankalin shugaba namu wallahi wuta naci cikin gidanka ka kasa kashewa kacewai ka taimakama wani a kan tashi,negative
nikam ma buharin nan bazai mutu bane,negative
the way audience cheered when they heard the gandujes allegation question ganduje ya cuci kanawa wlh‍️‍️,negative
baba yan film sun fara zagin ka ya kamata a dau mataki,negative
raayi na shine shugan kasa baya kyauta mana mu yan arewa anzo ana zanga zanga kan kashe kashe mutane da ake a arewacin nigeria yasa an kama shugaban daya jagoranci zanga zangar amma gashi a kudi an kashe mutum daya gashi ana zanga zanga yace sunyi daidai harya karfi korafi,negative
allah ka jarrabesu da masifu da gomnatin france da gidan mujallar da dik wanda yaji dadi ‍️,negative
tab lalle malam ka kuka da kanka akwai inconclusive fa ba a shiga gonar buhari a wanye lpy,negative
government has closed borders no more foreign products ki nemo wani rabiu ko halliru kawai,negative
kakasa tabuka komai kullum saiyaudarar alumma kukeyi dagakai harsu din mingano bakinku daya shiyasa kaki saukesu haba buhari wannan mulkin kamakaryafa kakeyimana ko dabbobi akeyiwa haka allah baxai bariba ballantana mu yan adam agama xalincin amutu,negative
gaskiya abunda yake faruwa a zamfara yayi yawa baba kome aka ce maka akan kisan gillar da ake wa zamfarawa how ever ya kamata ace tuni an dauki mataki wallahi,negative
national assembly yan buqulu mutsaya alayin zabe acikin awa biyu muzabeku kuje kuna diban miliyoyi kudimuda mukaje jamia mukayi shekara zuwa ga aikin bautar kasa jaha zuwa jaha akan kacal amma saida kuka samana ido to wallahi allah ya fiku,negative
wannan tatsuniya ce kawai kullum maganar kudin da abaca yakai kasar waje waini kam abaca nan shi kadai ne shugaban daya mulki nigeria tin bayan samun yanci kai ko kuwa dai ana rainawa dan nigeria hankali ne da sunan abaca haba da allah abin ya isa hakanan mtsww,negative
mtsw ban san ranar yan jaridar mu zasu fara kokarin saita tunanin alumma zuwa abinda ya dace ba dan siyasa yazo yayi shirmen sa ku kuma kun mayar dashi maudu i,negative
buhari na yan nigeria antabofa masu uwa agindin murhu babu zama lafiya muddi baigano bakin zarenba,negative
idan zaa fadi gaskiya jamiyan biu sune suka kowa koma bayan najeriya babu wani a cikin su daya na son cin gaban kasar mu,negative
dan tsurut zaisake kulle jamaar kaduna sako daga washington dc kusa da gidan shugaban kasar sambisa gefen offishin donal trump muna allah wadai da wanan batu naka kiriku,negative
ai ba iya barazana bace shi zai kai ganduje kasa da yardar allah,negative
anya kwa yan siyasar nigeria basa shan kwayaa masarautarma saikun lalatata,negative
to ai babu manya a apc duk qartin banzaaa ne da manyan kobo suka rage a ciki,negative
ci uwarsu babah,negative
cash ne transfer koh pos zaabasu sabida muji dadin lissafi tabb wallahi da dukkan alamu wata rana muna zaune a nigeria za muga turawa sunzo sunce mu tashi buhari ya siyar masu da nigeria,negative
ganduje rufe mana border kada yan kaduna su shigodama mun gaya muku cewa bashi da imani amma kukace wai sai me rusautoh gashi nan yanata rushe muku kasuwanci aii,negative
nace bawacce abuja knan wai daman waye zai wani sare bishiya a abujankuaa minista dacewa kayi habuja tohm itace talaka yake da ikon ganin bishiya haryace sai sare anman ku dakuke abuja ai babu wani mai kallon bishiya balle yace zaisareta,negative
wanda suka zabeshi tabbas basu da hankali,negative
me yasa baku ce komai akan shugaban zarota da ba haka zamu cigaba da kallo ana zalunci a ƙasar ️,negative
mahaukatan banza sai suyi doka ganduje yazama sarkin kano yau na kara godewa allah da baiyi ni bakano ba ‍️,negative
kungani ko buhari dan wiwi ne,negative
hmmm buhari ai dan bushiyane kokadauka,negative
kullum aikin kenan ankashe mutane musaman a arewa amman duk manyan kasa duk sunyi shiru da kudu ne ake wannan rashin mutuncin da yanzu ananan ana cewa buhari ya safka daya adauki dan arewa baisan komai babu wani dan south da fito fili yace wannan kisan da akeyi bai da ceba,negative
ya kamata tun farko a rinka bin dokoki na bude makarantaamma saboda sakaci na gwamnatida wayanda abun ya shafa se a kyale mutum ya bude ya yada abunda ze zama masifa ga al imma,negative
hakika late comer badan azziki bane bazan mantaba antaba yimin kof daya wallahi yadda naji araina kamar namutu amma gashi ina rayuwa cikin kunci dalilin rashin masoyiyata allah sarki mutuniyar kirki baban tane me son abin duniya,negative
gaskiyan magana shine matannan abun nata ya fara yawa ya kamata gwamnati ta tsawata mata ko kuma ta taka mata birki su iyan gudun hijiran aljanu me su da ba xaa biyo su kasa a basu abincin ba,negative
nawa gwamnati takai gidansu wannan bawan allah sakamakon jiya da yan taadda suka kasheshi haka kawai wani gudunmawa gwamnati tayi dominshi a jiyan wallahi arewa mu farka,negative
kai malamai idan baku da abin posting kawai kusamanna hoton buhari kawai mu xaxxageshi,negative
ooo kai jamaa yan najeriya suna ganin rayuwa wai su atiku ne yau da fadin a koma ga allaah kaaii jamaaaa,negative
bazaa hakura ba lokacin da akace ya hakura da mulkin yayadda bazai iyya ba shi yahakura ko lokacin da atiku ya kayar dashi a zabe ya hakura sai yunwa ta kashe mu ku gayamasa bazamu hakura ba,negative
banda katsina sbd ba gwamnatin alumma bace,negative
wannan siyasa ce shi shugaban kasar wana kokari yayidayaje garinma gidan gonarsa ya tapiamma dan san rai komai se ansa siyasa ciki,negative
bbc wannan wani irin magana bakwaon zaman lafiya haka anazaman lafiya kuka zakolo labaran karya wai en twitter sunyi pishi da gomnan borno zulum to kuji tsoron allah kuna fadin gaskiya,negative
yo ai ita najeriya daman ansaba cinye kudin talaka wanga m aiba komai bane suci gaba kamar yadda suka saba akwai ranar kin dillanci ranarda mutun ko uwarsa gudunsa take,negative
wlh da gwamnati xata bani d saqon talakawa yje ga han nun su amman nasan inaaaa baxata bani ba im sure wadanda xata ba duk cinye du ne baxasu bamu ba,negative
mits abin ban takaici wai sallah ce akeyi a haka shin ni abinda ban fahimtaba a nan shine shin shi buharin baya sujuda ne domin naga kujerarsa dai dai mazauninsa,negative
allah ya tsinewa kalaman garba shehu makaryaci wawa marassa kisin yankinsu idan hakane meyasa akanemi kuriar su a da kuma wlh allah wadai da kai da buhari allah ya isa kuncin amanar mu wlh zakuga karshinku,negative
aibazaiji ba buhari na tareda kai ka amince masu suna yaudarar ka du wani kashe kashe da ake akwai sa hanun jamian tsaro a kasar basa san kawo karshen matsalar tsaro ne saboda suna amfana da matsalar suna tarawa yayansu dukiyar da zasu mutu su barta a duniya,negative
ana shegiya a najeriya a borno ana sheke mu oga kuma yana bude filin golf,negative
wannan yarinya baikamata ayanke mata hukuncin kisa ba kamata yayi ahawawo jirgi da ita akawota wata local government a xamfara a saketa tacigaba rayuwa,negative
kar zuciyar mayen jirgi ta buga fa amma atiku yayi magana mai kyau saidai ko an sayar da jirgin kudin ma abanza za asace su tunda buhari baya goyon bayan talakawa,negative
kuma akwae rawar da xaku taka amma saboda kuna jikin gwamnati baxaku fadi gskya bah wallahi kaima allah zai tambayeka,negative
ganawa mara amfani babu chigaba a alamuran shugaba buhari ba tsari sai son xuciya anata kashemu kayi burus kaki chanja wadannan marasa amfanin gashi yanxu kisan sojoji kawai akeyi badare ba rana allah yasakama yakawo karshen wannan mulkin xalincin tir,negative
baban aisha karya yakeh kenan,negative
diyan shaggu yan apc ko a ina idan anyi nasifa ga buhari shikenan ana kiyayya dashi na rantse da allah idan naga dan apc jinnake kamar in yankashi buhari allah yaisa,negative
wallahi duk dan nigeria mai duba ga lamurran gwamnati tun lokacin da aka fara democracy baa sami yakai ba kam gun qirqire na sabbin programs amma cabinets are your only source of failure,negative
wannan hka yake baba ganduje nima shaida ne anyi tsula ritayar dole munyi maganin mara kunya,negative
yanzu wani zaice laifin buhari ne,negative
wai kun rasa rahoton da zaku kawo ne ai sai ku saka mana hoton buhari mudan zage shi ana maganar kashe mutane arewa kuna maganar waya,negative
uban ka ya daki hancin tukunyar miyar kishiyar kanwar kawar babar ka idan ka kara allah ya kwashe kasar dake cikin wannan duniya ya tora a makogaran ka,negative
baba kamanta alkawarin da kama talakawa kancewa zaka ciresu daga kuncin rayuwa kafin ka hau mulki kace bakada kudin flatform mu talakawa muka hada taro sisi muka baka ashe muna zatan wuta amakerane saigata amasaka,negative
wai su shugaban nin nigeria ko kunya basa ji ne a idon duniya ace kullim ta allah sai an sace mutane sai kace kaji,negative
hahaha ai adduar wanda bata karbuwa ita aka karba in allah ya yarda pdp karshen kine yazo,negative
talauci talauchi to shin ku minene naku kun kwashe kudin talakka kunkai kasashen waje kun danne kuzo kuna maganar talauchi ai ku kun kubuta kubari mu talakkawa allah shi yimana mafita tunda bamuda amfani a wajan ku sai ranar zabe ta dawo muje muyi muku bauta wllh allah yaisa,negative
anya buhari kana sauraran karatuttuka kana jin qalubalen da shugaba zai fuskanta ranar qiyama kayi adalcin baka tsira ba bare kuma irin wannan mulkin naka na kama karya wallahi gwamnatin buhari bata amfani talaka da komai ba sai wahala da tsadar rayuwa ubangiji ya saka man,negative
wannan tsohon ba zai iya ba gwamnatin duk yan arewa ne cike da ita amma marasa amfani azzaluman ciki sun fi na kirkin ya rahmani raheem ka yafe mana ka ji kukan mu,negative
baba kaima fa ka amshi dollars fa,negative
inaga bukhari allah wadae kadae yasani yanxu a kalmar shugabanci,negative
kai jamaa wai gaskia buhari za a ke tunashi matsayin worst president nan gaba idan baiyi da gaske ba whl,negative
saurin mutuwa a najeriya,negative
mganan banza a kasannan mun dauki tsananin yarda mun bawa gomnati amma karshe dame suka saka mana an wawushe mana dukiyan kasa ba ruwa ba titi ba kiwon lapiya mai inganci kai abin takai takawo ranmuma bamu tsira dashi ba mun yanke kauna akan kasarnan wlhy️,negative
allah ka tsinewa ganduje ka tsinewa duk wani da yakeda hannu da duk wani dayaji dadin cire sarki da duk wani dayaji haushi domin na tsinewa ganduje shege dan karya allah ka yada cutar corona virus a gidan gwamnatin jihar kano da kano state house of assembly,negative
meyasa bakada imani ne wai kai wanann buhari such a heartless person,negative
wai daman hakan ne hakuri ana kisan alumma shine shugabanci tir da irin wanga hali na ko in kulaa,negative
satar akwatin zabe chin amanar qasa ne bana goyon bayan satar akwatin zabe amma agaskiya akwatin zabe bata kai rayuwar dan adam ba dokar qasa ta bada hukunchin shekara biyu a gidan yari wannan shine abinda yakamata ayiwa barawon akwati hukunchi dashi ba,negative
yen yen yen yen anyi garkuwa da awakin wani dan siyasa har kunyi publishing amma nan abu ya faru a wurmakatsina baku sa ba️,negative
a gaskiya ni banga darasi da aka dauka ba sabida babu wani canji da akayi na magance matsalolin baya da ya haddasa kashekashen da yanzu babu su kunchi takura talauci taaddanci jahilci babakere cin hanci da rashawa da duk dauin kaskanci sune agaba,negative
hahahahaha bbc hausa kenan ai kuma kunsan kaomai baiyiwa yan nigeria na azo a ganiba domin dukkan sassan kasar nan basu shedi jin dadi ko walwalaba a wannan shugabacin a yanzudai da izinin allah sai mun chanja muga domin abin yaisa haka karya kawai ake mana,negative
nigeria kenan in kai ba dan apc bane toh kai mai laifine,negative
ita kullum government din idan banda jahilci babu abinda ta iyatana daya daga cikin wadda ta haddasa kibi lanci a tsakanin yaraidan bada banada hauka ai baku da bakin magana ga alumma,negative
chai in kai nada nama shafa naka kaji wai yau babangida ke bamu shawara allah wadaran munafiki,negative
bandicts jiya ma da daddare sunshiga garin dan kaya dake sheme ward sunkashe mutum ukku aciki harda jaririsun kwashi dukiya sun ware abunsu kamar yadda suka sababayannan suntafi qauyen unguwar hayaqi nan ma sun kwashi dukiya suntafi hankalin su a kwance,negative
amma nidai nasan cewa buhari xai gama mulki babu abin da arewa ta amfana dashi,negative
shima buharin da irin tasa boyayyar manufar,negative
wai murnar mai yan nigeria suke dan an tsige trump when did we swap presidents,negative
ai ba buhari kadai bahduk yan siyasar arewa halayyar ku dayaallah ya saka mana,negative
kawai a saka hukuncin kisa ga masu kidnapping domin wannan shine mafitar magance wannanatsalar ku taimaka wa talakkawa da dokar kisa akan masu kidnapping domin talakka kadai ne abin zaifi wahalarwa,negative
ai ba mgnr shiga matsin tattalin arziki tinda dama cn a cikinsa muke kawai za a kara shiga cikin wahalada matsanncin talauci sukuma shugabanno zasu sake samun dama,negative
shifa elrufai kallon bagidaje yake ma ganduje bai san kar yake kallon sa ba,negative
wai yanzu yan bbc kun dai na addressing ɗin shugaban ƙasa da laƙanin sai dai ku kira shi kai tsaye da buhari hakan daidai ne a aikin jarida just curious,negative
alamar karfi tana ga maikiba yanzu zamanin mulkin baba jamaa duk sun rame saboda tsadar abinci ko maganar gaskiya bbchausa wannan cin fuska ne wlh,negative
shi baba yafi son kowa yaji ajinki shi,negative
sai kaje abanka buhari ya baka yayan wahala,negative
duk da nasan bana jin turanci amma nasan fassaran i belong to everyone and i belong to no body bazai wuce talakawa ku zabeni saboda naci ubanku ba,negative
muna baya goyon baya tsige daga shugabanci kasar,negative
buharin ma haka suke kai masa a rubuce wai an kashe wai wai shi kuma tsowan kawai bai iya komai sai ya yarda ta bakin donald trump uwa gawa yake baya iya komai,negative
ku kuka zabesu allah yakara gobe ma ku kara,negative
bbc bakuda aikin yi shiyasa har kuka iya ƙididdiga wayoyin da mutane suka mallaka a arewacin najeriya,negative
gsky daga dukkan alamu kuma baku san gwamnatin yawale,negative
amma ai sunsan balain yunwa babayaqi yana hana kwanciyar hankali itama yunwa tana hana nutsuwaku sakarwa mutane mara dan allahku haqura da allowances dinku kusaukemana haqqoqinmume mulki fah bawan talakansa neamma mu a nigeria masu mulki sun maida talakawa bayinsu,negative
mutanen katsina ku sanya karatun sunnanul tirmizi a government house masari na da bukata iskanci kawai,negative
haba dan allah yau bakin su zaiyi shiru ko dayake yan madrid baki ne garesu kamar yan pdp,negative
muje dai xuwa baba bashi uban w y kashe,negative
shawarata ga baba shine dan allah a duba talakan nigeria musamman yan arewa wallahi ana cikin mawuyacin hali yanzu sai kaga magidanci ya koma almajiri sbd kawai bashi da abin yi km ga iyaliyara kanana suna bin gidaje suna barar abin da zasu saka a bakinsu,negative
kai jamaa baba ya je daura amma bai sake ba yana tunanin ya zasu kare d talakawa d safe wahala na lyk private jet,negative
donal trump yafi buhari power amma anyi suspending account dinshi basuyi suspending twitter ba sai uar,negative
munafukai ba haka ya fada ba gwamnatin buhari ta hada kai data sun hanashi ganin likitocin sa wa yanda sune sukazo najeriya dubasa kuma sune kotu ta bashi dama yaje su duba lafiyar sa amman sun haqiqance dole wasu na daban ne zasu duba lafiyarsa wanda hakan y saba aiki,negative
kai jamaa shidai wannan yaga ta kansa gwamnati ba sauki yasin,negative
haka zalika buhari bashi da abinda zai fadama allah akan talakawan da ake kashewa ba gaira ba dalili inyaki zuwa majalisa kasa ai akwai babban taro filin alqiyama allah,negative
hmmm allah shi sauwaqe wato nigeria akwai matsala a haka akeso muyi buhari wai,negative
idan ba tsoroba yayi irin ta buhari ya kira zangazangar lumana,negative
nifa har yanxu ya gama gwamnati ta fito tayiwa mutane bayani ya akai duk jahar da cutar nan zata shiga wani talaka ko wanda ba kuwa ba baya shigar da ita dole idan kaji ance cutar nan ta shiga wata jahar kana bincike xa gaka dan siyasa ne ko kuma babban maaikacin gwamnati,negative
tau laifin waye duk mummunan aikin da ake aikata wa arewacin kasar nan ai da bakin wasu manyan yan arewa ne ake aikata shi mu keda president mu keda chief of army staff da sauran manyan qasa amma ace rashi tsaro ya addabi arewacin kasar nan allah ya isa bamu yafe ba,negative
innalillahi waina ilaihim rajiu gaskiya wllh gwamnati wannan abu da kuka kasa abu kunya ne a idon sauran kasashe wllh ace kasa kamar nigeria amma ankasa biyan malaman jamia albashi ai wannan cibayana a kasar mu wllh kuma malaman jamia sai kun rage burin ku sannan zku mft,negative
kuma an rasa shugaban da zai iya aiki a kai ko nufinka haka zamuyi ta zama har duniyar ta kare,negative
ubanda ya haifi uban admin din bbc hausa na rataya ma babansu cable a wuya shege dabba dan jahila,negative
wannan ba har zuciyar sa ba siyasa ce kawai a hakan ma,negative
talaka ne babban mikiyin buhari duk abinda kaki ki acikin rayuwar ka to fa idan yasan me yake kai ze para ki shima,negative
kwankwaso baikai buhari yaji tsoronsaba insha allah kwankwaso batsunsu ba tarko,negative
aiki guda ne yayi yan arewa kullum cikin basu hakuri yakeyi kamar shima hakuri yake ci kuma ay hakurin da yake bayar wa ga yan arewa ya kamata sanda yayi tayin zabe yana faduwa ace ya hakura,negative
hahaha wallahi federal government kunya sukeji dama shiyasa basu bude ba yanxu kuma sunga babu sarki sai allah,negative
hmm wanna bai kamata yazama mai magana da yawu fadar shugaba kasa yafikamata yazama mai magana dayawu fadar animals kaji mara tausayi mara imani god day see u abinci dazakaci sai kafadawa sojojo sune zasu baka damar cin abinci,negative
akwai kunyar karshe milkin buhari kenan akwai ranar sauka,negative
shifa mulkin baba buhari tamkar makarantar allone inda yaji shiru anan yake duka don haka dole kowa yayi hakuri wannan karon zamuchi ubanmu dai dai gwargwado,negative
bbc ku daure ku fara masa addua kadai batayi se an hada da aiki tin yauahe ake adduar ita gomnatinsa wani kokari tayi hba mungaji wlh,negative
abin da mamaki a ce yan ta adda sun ga gari government a nigeria kullum abin kara gaba yake tunnuna sa ran za sanu sauki da sassauci har mun fara cire rai allah ka yi mana maganin wanan masifa ya tona asirin duk wani mai hannu çıkın kashe bayin sa,negative
uhmm amurika sati mai zuwa shugabansu zai ta mana hauka a kafafen yada labaru saboda bai iya magana ba ko kadan,negative
yanzu data janye da karta janye uwarsu daya uban su daya dan gidan su karsu janye gwanda aje ayi sanaa karatun aeba dole bane daman duniya tazo karshe sai kowa ya koma karatun muhammadiya a samu na fadi a qabari duk abinda yake faruwa laifin federal government ne,negative
duk shugaban da son zuciyarsa zesa arufemu shima allah ya rufe masa kofar aljanna,negative
wallahi karya yake ko ajikinsa kae tinda nijeria bata tabayin shugaba mayaudari mara rausayin talakawa ba irin buhari bayan kuma shi mukafi nunawa kauna,negative
ko tsohon sanata yaci kudin makamai ne,negative
daga baya kenan yasanda haka ya zabga mana karya yayin neman zabe,negative
muna fatan hakan dukda dama ai ba kowane keda madafun iko a nigeria ba fiyeda wannan mugun shugaba wato buhari mu talakawan arewa saidai mu cewa buhari allah yasa,negative
karyar banza mudai allah garemu allah yawaddan gwamnatin nigeria ya allah ka matsaddasu cikin kabarinsu kamar yadda sunka matsadda alumma,negative
gaskiya gwamnati elrufai bata adalci wannan ya nuna cewa zaayi sonkai,negative
wai ku da kun rasa labari kawaii sai ku kawo ma mutane mahawa to yaushe gwamnatin tace hakanan,negative
muna ansar wuta a gun su buhari,negative
in allah yayarda sai malam yaga karshen buhari da masu goya masa baya,negative
allah yayi wadare da shugabanni,negative
bahaushe yache tsuntsun daya ja ruwa shi ruwa kan doka in banda asara irin taku a matsayinku na yayan musulmai hausawa ache wai mace baliga tazo gaban wani da namiji tayi tsirara innalillahi wai a haka kuke claiming wai tarbiya kuke bayarwa ga irin tanan munga irin tarbiyar,negative
tare da shugaban kasarsu baa na katsina kam na can ya bararraje sawaye kamar wata mai ciki yana jiran tsammani daga buratai idan an tabashi yace shi tsohon sojane da shi akayi yakin basasan na najeriya,negative
bbc hausa nakasa yadda da wannan shirmen kodai kunhadu da sharrin yan kutsen naura me kwakwalwane wannan ai xalan akuyanci ne ku sauke wannan post din cin xarapine ga mutanen najeriya,negative
da buharin da atikun da kwankwason dasu taran marokan mawakan daku bbc din duk kunci saa bana zagi dana sai na dura muku ashar yan rainin wayo kawai,negative
gaskia akwai lauje cikin nadi wannan duk bazai wuce politics ba kuma bazai rasa alaqa da tallafin kudi da gwamnatin kano ta nema ba ga gwamnatin garayya nidai ban tabajin inda aka fara gwajin covid ba kuma aka dakatar sai a kano this is very bad wallahi,negative
basarake allah ya maida kai bawa kan abude dokar kulle,negative
mahawkaci ya pada rijiya muna geipe alquran se baba allh qara ilimin ciyyo bachi a ko ina padin duniya,negative
wace dalauce zata kaini garkan buhari karban barkada sallah mai bada,negative
yanzu su ganduje chiki ya fara di ban ruwa,negative
mun san haka nextlevel din kenan yunwa da fatara zai karu kowa ya daura damara wannan kadan ne baba a gasa su,negative
hakan na nufin ganduje yaci taliyar karshe kenan,negative
wai shugaba buhari na ganawa da daliban kankara girma dai yafadi wallahi ace yakasa zuwa domin yima iyayensu jaje sai dai yaje domin ladan ganin ido,negative
gomnaty taji tsoro,negative
kai za mu ɗora idan muka tsige baban namu rabaran fada inbakafasa sa atsige buhariba to ubanka yadaki hancin uwaka haha pastor ejike mbaka kai kace buhari adalin shugabane a baya yau kuma a tsige shi dan shege ya kawaii munafuki,negative
daga baya kenan ai mr president kayi abinda zai sa talaka ya samu sawaba kawai domin mutanen nijeria sun fara dawo daga rakiyar gwamnatin ka saboda kunci yayi yawa kullun talakkaa ne ke shan wahala bayan kaine wanda jamaa sukayi amanna dashi gaskiya ka canza salo ‍️,negative
aikin gwamnati dole bazaiyuba ya rasa aikiba amma gamunan jimuke kamar mu sama namu takardu wuta,negative
naziru ya kalubalanci gwamnati me mulki an kama shi an gurfanar dashi a gaban kotu amma wani yaci mutuncin annabi kuma duniya ta sani amma anki daukar matakin daya dace dan ceto alummar dake bin bayansa wajen ganin cewa sun gane gaskia shi kuwa a yanke masa hukunci,negative
allah ya isah allah ya isah allah ya isah a koma islamiyya ganduje akwai jahilci a lamarinnan allah ya baku mulki ne dan ku nemi lahira ba duniya ba kanada ikon da zakace mu fita muyi ibada muje kasuwa amma kana ji kana gani ake zalintar mu allah ya isah wlh jahilai dabbobi,negative
kai amma su buhari baajin kunyaryin karya,negative
ya baba ai gwamnatin nan fuskar ma baa bari ballantana hanci ina magu yake,negative
taab har na tausayawa masu yin zaben don zasu sha rana a banza,negative
san rai da kokarin daurewa marasa gaskiya gindi ne yasa twitter suka goge sakon shugaban kasa kuma wannan baze hana gwamnati bawa alummarta kulawa ba baba a goge mana su daga nigeria sannan acanza wa kasar suna,negative
ashe dai su baba baa shirya mutuwa yanzu ba,negative
ganduje bai kamata jamaar kano su sake zabarsa ba tunda yazama mijin indon kauye,negative
kin ci mutumci mu kin samu abinda kike nema ko to wlh tallahi duniya tana jiranki sai kin wayi gari ko kare yafi ki darja tun yahudawa sun saki gb ko ba don allah ya aramiki kwanaki kadan siyasa kike yin yada kike so ki ci gaba da sannu zaki gane gsky alh ysiryki,negative
ikon allah abin dariya toh dr buhari idan da gaske kake kasa ayi binciki a karbo mana mandate din mu,negative
tayi dai dai saboda gwamnatin mashaya jini ce tariga tayi allah wadai da abinda sukayi a zariya,negative
toh wai wayagayamaka kai inkafada mana zamu yarda inhar zamu yaddadakai toh mu yarda dasumana kawai tunda kaine mara kunya zaka dubi idanunmu kace mana rahoton coronan nigeria dagaskene toh yanxu kan mage tawaye karya kuke kaje ka fadakar da gomnan kogi da cross river,negative
shegeya hauka kabari harkaci zaben,negative
a madadin yan uwana mutane katsina da yankin arewa baki daya mun yafe shugaba buhari idan waadin mulkin shi ya kare daga abuja yayi gaba kawai zuwa yankin yarbawa,negative
