text,label
@user hm😂😂kodai kafi buhari sanin kan yanda za hargitsa nigeria bah 😂😂😂😂😂,negative
"@user allah shi wadaran mulkin apc wllh nayi da nasanin zamana dan nigeria karkashin mulkin jahilin shugaba @user wllh indai inada hakke a kansa ranar alkiyama saidai a konashi bazan yafe nawa hakkin ba, @user @user @user @user😭😭😭",negative
"@user hmm nigeria is my country waton talaka ya more mulki a wannan karnin yau wahala gobe wahala, wallahi gwai allah saida uwayenmu sunkace kammuyi buharinga munkace walle sai munyishi gashinan yanzu kullum sai swabemu akai kamat doya gabadaya anchakuda lissafin talakan nigeria😭😭",negative
@user toh fa!.. sai kace a najeriya 🇳🇬,negative
@user idan da ni ne trump kwamanda zan tura musu ya tada rigima sai a ce zaben inconclusive. a zabe na gaba sai na fito da yan daba. 🤣🤣🤣,negative
"@user ba kalmar da buhari yakeso kamar """"""""allah wadai"""""""" 🙄🙄",negative
@user amma ba'a gargadi ganduje ba har yanzu 🤔 zalunci baya dorewa a kula dai!,negative
"@user kagama iyayin ka , baza dai kayi president din nigeria ba 🔨",negative
"@user dan allah ku daina kawo mana irin wadannan labarun haushin..😢😢, shi buharin duk kashe- kashe da ake yi a arewa yataba yin wata maganar, ??",negative
"@user hmmmm mune muka jawa kanmu talakawa ae mu komai sai buhari koh , indai buhari ne gamu gashinan yan arewa 🤣🤣",negative
@user a gasa su baba🤣🤣🤣😂,negative
@user wani ya fada kwankwaso👎 ya fadi haka ya'isa baba✌ yaji tsoransa waye? kwankwaso👎 a siyasar nigeria duk wanda yake yinma kwankwaso ya kwana da sanin zai wahalal da kan shine dan walahi!! kwankwaso nigeria tafi qarfinsa allah. 19 ta baba ce🙌🙌🙌,negative
"@user to ah wannan yanayin ko majalisar ganyen wiwi suka nada, basu dadadamin ba. mutanen banza yan na'u😏",negative
@user kaji shirme tosu tsigeshin idan kuwa suka tsigeshi talakawa zasuyi masu addu'a suda mulki har'abada domin nigeria ma nabukatar @user bayan borno kawai ba. zulum for president 2023 insha allah 🤲🤲🤲,negative
@user wlh dole sai an sake ta sbd doka bata aikin masu kudi da masu mulki a 9ja 😂 😂 😂,negative
"@user anzo wajen yan bindigar subi a hankali duk randa suka kai mai girma muhammad buhari gcfr,bango bazasuji da dadiba,dan karshe bindiga zai dauka ya kutsa jejin duk ya shekesu💪💪💪",negative
"@user lanberia kenan😅...ai suna sane suka kunno kayar su,,dama ai lokacin siyasa ya kusa~salon su raba mana hankali~sun dade barakar bata yage ba~anki adinke barakar...😡😡😡",negative
@user @user @user @user @user yar shegiya you see what your stupidity cause yar tsinan niya akwai wanda sunfiki iskanci a duniya amma basuxo social media sunyi ba wlh yadda natsaneki yanxu ban tsani buhari ba wlh... shegiya mai katon baki 🏃😠 https://t.co/mdwkl0srai,negative
"@user buhari ya shiga uku! da farko ance ya qi zuwa, sai mutane ya aika. yanzu ya shirya tafiya kuma 👆",negative
@user aiko nayi nadamar za6en buhari danayi 😭,negative
@user tsoho ashe bai tubaba😂😂 har yanzu akwai sauran bariki😂😂 https://t.co/lm7aezt4hb,negative
@user to ai babu manya a apc duk qartin banzaa ne...🔴,negative
@user 😭😭😭😭shikenan nigeria ta qare cronaviros biyu ta hadu ga baba jibirin ga crnvrs 😭😭😭😭😭😭😭😭😭😭😭😭we don died ooo😭😭😭,negative
"@user kai malam, idan kaima kana cikin su kawai ka sanar damu, domin kagare muke muga mummunan karshe na wannan mulkin kama karyar apc🙏",negative
"@user yaushe zai kaddamar zuwa arewa muda zaben shi wasu da fin fun gajiyan shi. hmm buhari, jibril of sudan😅",negative
@user duk wanda ya turawa rarara koh rariya neh ma sunan nashi kudi a kan a yiwa buhari waka kuma talaka na neman kudin abinci toh wlh ban yafe https://t.co/qlh7hhevrh hadu a qiyama🥺😫,negative
"@user kune mahaukata maganan banza kawai, lafiyanshi kalau mahassada. wallahi baba till 2023 daram da ram😎😎",negative
@user kawai a saka hukuncin kisa ga masu kidnapping domin wannan shine mafitar magance wannanatsalar @user @user @user @user @user ku taimaka wa talakkawa da dokar kisa akan masu kidnapping domin talakka kadai ne abin zaifi wahalarwa😭😭😭,negative
@user gwamnati aekin graya jama a kamar gaske amma wannan zancen banza ne da kuma ja ce ce kuce ga albsu umma amma wannan abu kamar aeki ne na marasa 🤔,negative
"@user har natuna da 2011 🎶attahiru jema munafikin zabe, mu yn najeriya munce allah tsitsinemaka jega🤣🤣🤣🤣🤣😂😂",negative
@user buhari (dan liti mugu) 🙄,negative
"@user durin uwar kudun! 😡 ana kashe mutane, ana sacesu kullum. ku kawo solutions din dazasu tackling issues din dasuke damunmu kunqi, kazo kanama mutane maganar siyasar 2023. shegu matsiyata 😒",negative
"@user gaskiya buhari ya yaki talauci dongashi kayi kyau sosai kuma duk kayi kiba dakuma kuzari gwamnati tayi dadi. zanzo ace muga pictures dinka na 2012,13,14,15 a comparing dana yanxu. buhari yana aiki wadansu suna jin dadi. long live with the president. 💪💪💪❤❤❤",negative
@user @user kaima wata uwa kayima 'yan najeriyar hmm ai duk kanwar jace☺️,negative
@user shi kuma ganduje shine arewa saboda hka kuka saka hotansa ko gaskiya bbc kun rainawa ganduje hankali wlh 🤔,negative
@user babu kunya wajen caccakar azzalumai musamman na cikin wannan gwamnatin 🤔,negative
@user @user @user 🤣🤣🤣🤣🤣🤣🤣🤣 @user wannan rigiman gida ne ba ruwan ka barni da baba na @user,negative
@user ji shugaban kasar kaman jaki😁😂🤣🤔. daji dai ya kare a africa,negative
@user dan allah majalisar dinkin duniya tazo ta kwace mulki a hannun baba bubari💔,negative
@user haka zasu kare sun ga bata yadda zasu ja da baba buhari shine suka kare da haushi kamar karnuka banda kare wake haushi insha allah baba buhari ne 2019 dodar 💋,negative
@user wannan gaskiya ne! da hakan buhari yayi amfani wajan batawa @user suna da nufin wai atiku barawone sai daga baya kawai sai gashi a halinda muke ciki chanda na yanzu ya lunka 3😭😭,negative
@user kullum aikin kenan ankashe mutane musaman a arewa amman duk manyan kasa duk sunyi shiru da kudu ne ake wannan rashin mutuncin da yanzu ananan ana cewa buhari ya safka daya adauki dan arewa baisan komai babu wani dan south da fito fili yace wannan kisan da akeyi bai da ceba 😭😭😭,negative
@user watikila atiku na da alaka da kungiyar kwallon kafa ta madrid. dan tun yafadi zabe fa basu taba cin was ba😂😆😆,negative
@user ya i'shemu i'shara damn ban taba zabe b wlh kuma bazn fara bh tinda bata lokaci ne ra'ayin kune ba ra'ayn arc'ahmad bh 😀,negative
@user gwamnoni suna nan suna sata kudin al ummah taraba state ko salary gwamnati bata iya biya. a hakan so suke suce mana basu san ana sata kudin al ummah bah tunda yan siyasa basuyin sata sai aikin ya koma kan talakawa 🤔☹️,negative
@user tabbas mu kanawa muna dana sanin zabar buhari tun 2015 🤔,negative
@user nigeria kenan 😰🤔 wai ace baruwan mu da doka tayaya zaka dauki abunda na kaika ajiyeba😢💔... dama benin republic tabamu aron shugaban kasarta na shekara daya kawai 👌,negative
"@user anyi ba'a yi ba kenan shugaba buhari ya ce ayi noma anyi noma, tattalin arziki bata karu ba yunwa bata ragu ba, yanxu kuma yace a rufe iyakokin kasar a dena shiga shinkafa, ya sake saka haraji kan kudaden talakawa da suke ajiya a banki domin dai ya karya talaka kawai 😭😭😭😭😭😭",negative
@user sudai gama sunce basayi kuma sunci banza kamar yadda akecewa kaci banza baba 😜,negative
@user wannan baya daga cikin aikin jarida daukan bangaran ci ga komai ba iya harka siyasa ba haka aka koya muku aikin yayan yara 😏😏,negative
@user mu da qasarmu amma ace wai har baqi su shigo su hana ma jama'ar qasa wali. to an koma harkar bauta kenan koko menene wannan? muna neman gwamnatin kano ta bi masu hakkinsu. allah ya isa. 😭😭😭,negative
"@user gaskia akwai lauje cikin nadi, wannan duk bazai wuce politics ba, kuma bazai rasa alaqa da tallafin kudi da gwamnatin kano ta nema ba ga gwamnatin garayya!!, nidai ban tabajin inda aka fara gwajin covid ba kuma aka dakatar sai a kano. 😭😭😭this is very bad wallahi",negative
"@user wannan hukunci ba abinda zai rage na kara kai wa musulmi hara-hare, in har zan kashe sama da mutum 50, amma sai dai “life imprisonment”, tabbas kowa wa zai aikata sama dahaka tunda still yana nan a raye, sannan in the future wata gwamnatin tabashi”parole”😔 https://t.co/0bfqjv2uth",negative
"@user duk da irin wannan yawan mutuwar amma gwamna jihar ya gagara fitowa gidan radio ya nuna alhininsa ga al'umma da yake shugabanta 😎😢💔 allah ya jikansu, 😭💔 babu shakka duk dan jihar yobe ya jijiga saboda irin mace mace da akayi kuma al'umma jihar yobe sun shiga cikin tsoro 😭",negative
@user idan gaskiyane abinda kake fada buhari zaka iyya fidda mutum miliyan 100 daga talauci meya hanaka tuntuni ba kayi ba ko yanzun ma sara ki da dogara ne suka hanaka 🤔ko dan mutanen arewa ba yarbawa bane allah ya isar mana mtssss,negative
@user wannan da buhari kuma kuke a fakaice 😂,negative
"@user wannan allah wadai da kakeyi babu maganin abunda zatayi, kamata yayi kayi amfani da tsohuwar fasaharka ta mulkin soja domin ka tabbatar da zaman lafiya a kasa baki daya, baba kabamu kunya wallahi """"""""yar arewa muna cikin tsaka maiwuya😩😩😩",negative
@user zakuci naman baba lale ko 😂,negative
@user @user bekeuta bane shiyasa akayi masa kowa yayi dakeu yasani ya manta lokacin da yan nigeria sukai mass duk wani abu dayakamata dan ya xama shugaba????? aban amsa 👂👂,negative
@user ku bar shegun yan kasuwan nan marasa imani suma allah yana sane dasu yadda yayi mana maganin yan siyasar tsallake kasa a bar talaka a wahala ya aiko corona haka suma zae aiko musu tasu masipar daedae dasu.... yan bankara babban hancin bura uba kawae 😠,negative
"@user idan har hakan ya tabbata, to ya kamata a matsayinsa na shugaban kasa sai yayi maganin hakan - idan kuwa bazai iya ba sai yayi murabus domin baza a rasa masu yin magana hakan ba a cikin kasar. 👌",negative
@user anya buhari yanada hankali kuwa?🤔,negative
@user how da fu*k do u expect the govt that are fueling d terrorism 2 stop it?? which business wil get them billions lik dat??😏😏😡 sugama business da jinin yan uwanmu musauke akasu da iyalansu yan siyasan nigeria allah yatsine muku.,negative
